fish_id,trip_id,site_number,site_name,sample_id,species_name,species_code,sex,field_length_mm,lab_length_mm,weight_g,notes
,9,26,Long Point Cove,,mummichog,mmg,,75,,,
,9,23,Lowell Cove,,green crab,gc,F,55,,,
,9,23,Lowell Cove,,atlantic herring,ah,,95,,,
,9,23,Lowell Cove,,atlantic herring,ah,,75,,,
,9,23,Lowell Cove,,atlantic herring,ah,,75,,,
,9,23,Lowell Cove,,atlantic herring,ah,,82,,,
,9,23,Lowell Cove,,atlantic herring,ah,,72,,,
,9,23,Lowell Cove,,permit,,,29,,,
,9,25,Garrison Cove,,green crab,gc,M,10,,,
,9,25,Garrison Cove,,green crab,gc,M,15,,,
,9,25,Garrison Cove,,green crab,gc,M,15,,,
,9,28,Stovers Point,,sandlance,sdl,,96,,,
,9,28,Stovers Point,,sandlance,sdl,,96,,,
,9,28,Stovers Point,,sandlance,sdl,,100,,,
,9,28,Stovers Point,,sandlance,sdl,,91,,,
,9,28,Stovers Point,,sandlance,sdl,,99,,,
,9,28,Stovers Point,,sandlance,sdl,,105,,,
,9,28,Stovers Point,,sandlance,sdl,,103,,,
,9,28,Stovers Point,,sandlance,sdl,,96,,,
,9,28,Stovers Point,,sandlance,sdl,,102,,,
,9,28,Stovers Point,,sandlance,sdl,,109,,,
,9,28,Stovers Point,,sandlance,sdl,,100,,,
,9,28,Stovers Point,,sandlance,sdl,,93,,,
,9,28,Stovers Point,,sandlance,sdl,,97,,,
,9,28,Stovers Point,,sandlance,sdl,,92,,,
,9,28,Stovers Point,,sandlance,sdl,,95,,,
,9,28,Stovers Point,,sandlance,sdl,,96,,,
,9,28,Stovers Point,,atlantic silverside,asv,,101,,,
,9,28,Stovers Point,,green crab,gc,M,15,,,
,9,28,Stovers Point,,green crab,gc,M,18,,,
,9,21,Orrs Cove,,atlantic herring,ah,,89,,,
,9,21,Orrs Cove,,atlantic silverside,asv,,50,,,
,9,21,Orrs Cove,,atlantic silverside,asv,,66,,,
,9,21,Orrs Cove,,atlantic silverside,asv,,51,,,
,9,21,Orrs Cove,,bluefish,bf,,140,,,
,9,22,Snow Island,,mummichog,mmg,,52,,,
,9,22,Snow Island,,mummichog,mmg,,45,,,
,9,22,Snow Island,,mummichog,mmg,,52,,,
,9,22,Snow Island,,mummichog,mmg,,72,,,
,9,22,Snow Island,,mummichog,mmg,,40,,,
,9,22,Snow Island,,mummichog,mmg,,38,,,
,9,22,Snow Island,,mummichog,mmg,,42,,,
,9,22,Snow Island,,mummichog,mmg,,40,,,
,9,22,Snow Island,,mummichog,mmg,,45,,,
,9,22,Snow Island,,mummichog,mmg,,49,,,
,9,22,Snow Island,,mummichog,mmg,,43,,,
,9,22,Snow Island,,mummichog,mmg,,47,,,
,9,22,Snow Island,,mummichog,mmg,,43,,,
,9,22,Snow Island,,mummichog,mmg,,80,,,
,9,22,Snow Island,,mummichog,mmg,,87,,,
,9,22,Snow Island,,mummichog,mmg,,62,,,
,9,22,Snow Island,,mummichog,mmg,,75,,,
,9,22,Snow Island,,mummichog,mmg,,45,,,
,9,22,Snow Island,,mummichog,mmg,,65,,,
,9,22,Snow Island,,mummichog,mmg,,55,,,
,9,22,Snow Island,,mummichog,mmg,,40,,,
,9,22,Snow Island,,mummichog,mmg,,71,,,
,9,22,Snow Island,,mummichog,mmg,,84,,,
,9,22,Snow Island,,mummichog,mmg,,55,,,
,9,22,Snow Island,,mummichog,mmg,,65,,,
,9,22,Snow Island,,atlantic silverside,asv,,78,,,
,9,22,Snow Island,,atlantic silverside,asv,,60,,,
,9,22,Snow Island,,atlantic silverside,asv,,55,,,
,9,22,Snow Island,,atlantic silverside,asv,,65,,,
,9,22,Snow Island,,atlantic silverside,asv,,70,,,
,9,22,Snow Island,,atlantic silverside,asv,,55,,,
,9,22,Snow Island,,atlantic silverside,asv,,58,,,
,9,22,Snow Island,,atlantic silverside,asv,,56,,,
,9,22,Snow Island,,atlantic silverside,asv,,67,,,
,9,22,Snow Island,,atlantic silverside,asv,,93,,,
,9,22,Snow Island,,atlantic silverside,asv,,63,,,
,9,22,Snow Island,,atlantic silverside,asv,,69,,,
,9,22,Snow Island,,atlantic silverside,asv,,55,,,
,9,22,Snow Island,,atlantic silverside,asv,,70,,,
,9,22,Snow Island,,atlantic silverside,asv,,16,,,
,9,22,Snow Island,,atlantic silverside,asv,,62,,,
,9,22,Snow Island,,atlantic silverside,asv,,74,,,
,9,22,Snow Island,,atlantic silverside,asv,,63,,,
,9,22,Snow Island,,atlantic silverside,asv,,90,,,
,9,22,Snow Island,,atlantic silverside,asv,,54,,,
,9,22,Snow Island,,atlantic silverside,asv,,70,,,
,9,22,Snow Island,,atlantic silverside,asv,,58,,,
,9,22,Snow Island,,atlantic silverside,asv,,82,,,
,9,22,Snow Island,,atlantic silverside,asv,,89,,,
,9,22,Snow Island,,atlantic silverside,asv,,76,,,
,9,22,Snow Island,,atlantic silverside,asv,,29,,,
,9,22,Snow Island,,white mullet,wm,,64,,,
,9,22,Snow Island,,white mullet,wm,,62,,,
,9,22,Snow Island,,white mullet,wm,,59,,,
,9,22,Snow Island,,white mullet,wm,,63,,,
,9,22,Snow Island,,white mullet,wm,,60,,,
,9,22,Snow Island,,white mullet,wm,,59,,,
,9,22,Snow Island,,white mullet,wm,,59,,,
,9,22,Snow Island,,white mullet,wm,,62,,,
,9,22,Snow Island,,white mullet,wm,,62,,,
,9,22,Snow Island,,white mullet,wm,,63,,,
,9,22,Snow Island,,white mullet,wm,,60,,,
,9,22,Snow Island,,white mullet,wm,,65,,,
,9,22,Snow Island,,white mullet,wm,,60,,,
,9,22,Snow Island,,white mullet,wm,,57,,,
,9,22,Snow Island,,white mullet,wm,,52,,,
,9,22,Snow Island,,white mullet,wm,,52,,,
,9,22,Snow Island,,white mullet,wm,,64,,,
,9,22,Snow Island,,white mullet,wm,,61,,,
,9,22,Snow Island,,white mullet,wm,,60,,,
,9,22,Snow Island,,white mullet,wm,,49,,,
,9,22,Snow Island,,white mullet,wm,,59,,,
,9,22,Snow Island,,white mullet,wm,,62,,,
,9,22,Snow Island,,white mullet,wm,,65,,,
,9,22,Snow Island,,white mullet,wm,,62,,,
,9,22,Snow Island,,white mullet,wm,,65,,,
,9,22,Snow Island,,green crab,gc,M,45,,,
,10,28,Stovers Point,,mummichog,mmg,,42,,,
,10,28,Stovers Point,,mummichog,mmg,,40,,,
,10,28,Stovers Point,,mummichog,mmg,,42,,,
,10,28,Stovers Point,,atlantic silverside,asv,,54,,,
,10,28,Stovers Point,,atlantic silverside,asv,,60,,,
,10,28,Garrison Cove,,sandlance,sdl,,100,,,
,10,21,Orrs Cove,,mummichog,mmg,,50,,,
,10,21,Orrs Cove,,mummichog,mmg,,52,,,
,10,21,Orrs Cove,,mummichog,mmg,,48,,,
,10,21,Orrs Cove,,mummichog,mmg,,40,,,
,10,21,Orrs Cove,,mummichog,mmg,,56,,,
,10,21,Orrs Cove,,mummichog,mmg,,41,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,60,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,56,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,55,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,75,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,79,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,62,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,54,,,
,10,21,Orrs Cove,,atlantic silverside,asv,,59,,,
,10,22,Snow Island,,mummichog,mmg,,48,,,
,10,22,Snow Island,,mummichog,mmg,,45,,,
,10,22,Snow Island,,mummichog,mmg,,52,,,
,10,22,Snow Island,,mummichog,mmg,,46,,,
,10,22,Snow Island,,mummichog,mmg,,50,,,
,10,22,Snow Island,,mummichog,mmg,,42,,,
,10,22,Snow Island,,mummichog,mmg,,48,,,
,10,22,Snow Island,,mummichog,mmg,,44,,,
,10,22,Snow Island,,mummichog,mmg,,50,,,
,10,22,Snow Island,,mummichog,mmg,,44,,,
,10,22,Snow Island,,mummichog,mmg,,40,,,
,10,22,Snow Island,,mummichog,mmg,,45,,,
,10,22,Snow Island,,mummichog,mmg,,46,,,
,10,22,Snow Island,,mummichog,mmg,,53,,,
,10,22,Snow Island,,mummichog,mmg,,46,,,
,10,22,Snow Island,,mummichog,mmg,,45,,,
,10,22,Snow Island,,mummichog,mmg,,51,,,
,10,22,Snow Island,,mummichog,mmg,,45,,,
,10,22,Snow Island,,mummichog,mmg,,46,,,
,10,22,Snow Island,,mummichog,mmg,,40,,,
,10,22,Snow Island,,mummichog,mmg,,38,,,
,10,22,Snow Island,,mummichog,mmg,,46,,,
,10,22,Snow Island,,mummichog,mmg,,39,,,
,10,22,Snow Island,,mummichog,mmg,,49,,,
,10,22,Snow Island,,mummichog,mmg,,45,,,
,10,22,Snow Island,,atlantic silverside,asv,,110,,,
,10,22,Snow Island,,atlantic silverside,asv,,90,,,
,10,22,Snow Island,,atlantic silverside,asv,,12,,,
,10,22,Snow Island,,atlantic silverside,asv,,110,,,
,10,22,Snow Island,,atlantic silverside,asv,,100,,,
,10,22,Snow Island,,atlantic silverside,asv,,105,,,
,10,22,Snow Island,,atlantic silverside,asv,,120,,,
,10,22,Snow Island,,atlantic silverside,asv,,111,,,
,10,22,Snow Island,,atlantic silverside,asv,,120,,,
,10,22,Snow Island,,atlantic silverside,asv,,75,,,
,10,22,Snow Island,,atlantic silverside,asv,,125,,,
,10,22,Snow Island,,atlantic silverside,asv,,105,,,
,10,22,Snow Island,,atlantic silverside,asv,,106,,,
,10,22,Snow Island,,atlantic silverside,asv,,110,,,
,10,22,Snow Island,,atlantic silverside,asv,,89,,,
,10,22,Snow Island,,atlantic silverside,asv,,85,,,
,10,22,Snow Island,,atlantic silverside,asv,,115,,,
,10,22,Snow Island,,atlantic silverside,asv,,80,,,
,10,22,Snow Island,,atlantic silverside,asv,,111,,,
,10,22,Snow Island,,atlantic silverside,asv,,112,,,
,10,22,Snow Island,,atlantic silverside,asv,,81,,,
,10,22,Snow Island,,atlantic silverside,asv,,91,,,
,10,22,Snow Island,,atlantic silverside,asv,,95,,,
,10,22,Snow Island,,atlantic silverside,asv,,90,,,
,10,22,Snow Island,,atlantic silverside,asv,,83,,,
,10,22,Snow Island,,crevalle jack,cvj,,50,,,
,10,22,Snow Island,,crevalle jack,cvj,,48,,,
,10,22,Snow Island,,crevalle jack,cvj,,48,,,
,10,22,Snow Island,,crevalle jack,cvj,,52,,,
,10,22,Snow Island,,crevalle jack,cvj,,45,,,
,10,22,Snow Island,,crevalle jack,cvj,,52,,,
,10,22,Snow Island,,crevalle jack,cvj,,46,,,
,10,22,Snow Island,,crevalle jack,cvj,,50,,,
,10,22,Snow Island,,crevalle jack,cvj,,53,,,
,10,22,Snow Island,,green crab,gc,M,47,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,54,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,106,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,91,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,76,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,94,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,81,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,80,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,70,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,92,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,81,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,82,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,85,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,93,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,90,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,70,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,80,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,83,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,65,,,
,10,26,Long Point Cove,,atlantic silverside,asv,,80,,,
,10,26,Long Point Cove,,mummichog,mmg,,42,,,
,10,26,Long Point Cove,,mummichog,mmg,,41,,,
,10,26,Long Point Cove,,mummichog,mmg,,39,,,
,10,26,Long Point Cove,,mummichog,mmg,,45,,,
,10,26,Long Point Cove,,mummichog,mmg,,45,,,
,10,26,Long Point Cove,,mummichog,mmg,,40,,,
,10,26,Long Point Cove,,permit,prm,,41,,,uncertain ID; in native tank
,10,26,Long Point Cove,,permit,prm,,31,,,uncertain ID; in native tank
,10,26,Long Point Cove,,green crab,gc,F,32,,,
,10,26,Long Point Cove,,green crab,gc,M,30,,,
,10,26,Long Point Cove,,green crab,gc,M,51,,,
,10,26,Long Point Cove,,sandlance,sdl,,113,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,103,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,91,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,100,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,130,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,128,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,130,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,109,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,96,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,80,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,74,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,90,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,82,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,88,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,89,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,115,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,125,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,85,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,100,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,81,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,98,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,134,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,84,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,117,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,129,,,
,10,23,Lowell Cove,,atlantic silverside,asv,,116,,,
,10,23,Lowell Cove,,permit,prm,,35,,,uncertain ID; in native tank
,10,23,Lowell Cove,,permit,prm,,31,,,uncertain ID; in native tank
,10,23,Lowell Cove,,mummichog,mmg,,52,,,
,10,23,Lowell Cove,,green crab,gc,M,16,,,
,11,28,Stovers Point,,sandlance,sdl,,104,,,
,11,25,Garrison Cove,,green crab,gc,M,76,,,
,11,23,Lowell Cove,,alewife,aw,,79,,,
,11,23,Lowell Cove,,mummichog,mmg,,56,,,
,11,23,Lowell Cove,,mummichog,mmg,,56,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,92,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,104,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,91,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,94,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,95,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,91,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,84,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,89,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,94,,,
,11,23,Lowell Cove,,atlantic silverside,asv,,66,,,
,11,23,Lowell Cove,,atlantic tomcod,tom,,94,,,
,11,23,Lowell Cove,,white mullet,wm,,57,,,measure in lab
,11,23,Lowell Cove,,threespine stickleback,tss,,111,,,
,11,26,Long Point Cove,,alewife,aw,,63,,,
,11,26,Long Point Cove,,alewife,aw,,95,,,
,11,26,Long Point Cove,,alewife,aw,,66,,,
,11,26,Long Point Cove,,alewife,aw,,71,,,
,11,26,Long Point Cove,,alewife,aw,,66,,,
,11,26,Long Point Cove,,alewife,aw,,76,,,
,11,26,Long Point Cove,,white perch,wp,,100,,,
,11,26,Long Point Cove,,mummichog,mmg,,65,,,
,11,26,Long Point Cove,,mummichog,mmg,,54,,,
,11,26,Long Point Cove,,mummichog,mmg,,70,,,
,11,26,Long Point Cove,,mummichog,mmg,,46,,,
,11,26,Long Point Cove,,mummichog,mmg,,44,,,
,11,26,Long Point Cove,,mummichog,mmg,,44,,,
,11,26,Long Point Cove,,mummichog,mmg,,45,,,
,11,26,Long Point Cove,,mummichog,mmg,,45,,,
,11,26,Long Point Cove,,mummichog,mmg,,42,,,
,11,26,Long Point Cove,,mummichog,mmg,,48,,,
,11,26,Long Point Cove,,permit,prm,,35,,,
,11,22,Snow Island,,atlantic silverside,asv,,80,,,
,11,22,Snow Island,,atlantic silverside,asv,,65,,,
,11,22,Snow Island,,atlantic silverside,asv,,84,,,
,11,22,Snow Island,,atlantic silverside,asv,,60,,,
,11,22,Snow Island,,atlantic silverside,asv,,60,,,
,11,22,Snow Island,,atlantic silverside,asv,,59,,,
,11,22,Snow Island,,atlantic silverside,asv,,70,,,
,11,22,Snow Island,,atlantic silverside,asv,,56,,,
,11,22,Snow Island,,atlantic silverside,asv,,64,,,
,11,22,Snow Island,,atlantic silverside,asv,,52,,,
,11,22,Snow Island,,atlantic silverside,asv,,53,,,
,11,22,Snow Island,,atlantic silverside,asv,,100,,,
,11,22,Snow Island,,atlantic silverside,asv,,56,,,
,11,22,Snow Island,,atlantic silverside,asv,,56,,,
,11,22,Snow Island,,atlantic silverside,asv,,68,,,
,11,22,Snow Island,,atlantic silverside,asv,,56,,,
,11,22,Snow Island,,atlantic silverside,asv,,60,,,
,11,22,Snow Island,,atlantic silverside,asv,,59,,,
,11,22,Snow Island,,atlantic silverside,asv,,56,,,
,11,22,Snow Island,,atlantic silverside,asv,,65,,,
,11,22,Snow Island,,atlantic silverside,asv,,75,,,
,11,22,Snow Island,,atlantic silverside,asv,,54,,,
,11,22,Snow Island,,atlantic silverside,asv,,60,,,
,11,22,Snow Island,,atlantic silverside,asv,,58,,,
,11,22,Snow Island,,atlantic silverside,asv,,71,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,110,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,116,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,104,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,81,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,66,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,94,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,112,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,96,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,99,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,92,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,96,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,112,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,76,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,81,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,70,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,70,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,90,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,47,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,70,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,60,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,79,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,70,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,96,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,54,,,
,11,21,Orrs Cove,,atlantic silverside,asv,,60,,,
,11,21,Orrs Cove,,mummichog,mmg,,46,,,
,12,28,Stovers Point,,atlantic silverside,asv,,65,,,
,12,28,Stovers Point,,atlantic silverside,asv,,87,,,
,12,28,Stovers Point,,atlantic silverside,asv,,75,,,
,12,28,Stovers Point,,atlantic silverside,asv,,67,,,
,12,28,Stovers Point,,atlantic silverside,asv,,93,,,
,12,28,Stovers Point,,mummichog,mmg,,40,,,
,12,28,Stovers Point,,mummichog,mmg,,88,,,
,12,28,Stovers Point,,mummichog,mmg,,58,,,
,12,28,Stovers Point,,mummichog,mmg,,60,,,
,12,28,Stovers Point,,mummichog,mmg,,57,,,
,12,28,Stovers Point,,mummichog,mmg,,41,,,
,12,28,Stovers Point,,mummichog,mmg,,45,,,
,12,28,Stovers Point,,mummichog,mmg,,60,,,
,12,28,Stovers Point,,mummichog,mmg,,40,,,
,12,28,Stovers Point,,mummichog,mmg,,57,,,
,12,28,Stovers Point,,mummichog,mmg,,51,,,
,12,28,Stovers Point,,mummichog,mmg,,57,,,
,12,28,Stovers Point,,mummichog,mmg,,51,,,
,12,28,Stovers Point,,mummichog,mmg,,55,,,
,12,28,Stovers Point,,mummichog,mmg,,53,,,
,12,28,Stovers Point,,mummichog,mmg,,42,,,
,12,28,Stovers Point,,mummichog,mmg,,43,,,
,12,28,Stovers Point,,mummichog,mmg,,51,,,
,12,28,Stovers Point,,mummichog,mmg,,51,,,
,12,28,Stovers Point,,mummichog,mmg,,76,,,
,12,28,Stovers Point,,mummichog,mmg,,39,,,
,12,28,Stovers Point,,mummichog,mmg,,44,,,
,12,28,Stovers Point,,mummichog,mmg,,40,,,
,12,28,Stovers Point,,mummichog,mmg,,44,,,
,12,28,Stovers Point,,mummichog,mmg,,41,,,
,12,23,Lowell Cove,,crevalle jack,cvj,,39,,,
,12,23,Lowell Cove,,permit,prm,,20,,,
,12,23,Lowell Cove,,permit,prm,,22,,,
,12,23,Lowell Cove,,permit,prm,,20,,,
,12,23,Lowell Cove,,permit,prm,,49,,,
,12,23,Lowell Cove,,permit,prm,,43,,,
,12,23,Lowell Cove,,permit,prm,,40,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,76,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,122,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,64,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,102,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,86,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,84,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,83,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,72,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,115,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,69,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,65,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,85,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,78,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,81,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,72,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,61,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,116,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,106,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,101,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,111,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,109,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,111,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,101,,,
,12,23,Lowell Cove,,atlantic silverside,asv,,64,,,
,12,23,Lowell Cove,,atlantic saury,,,190,,,
,12,23,Lowell Cove,,atlantic saury,,,190,,,
,12,26,Long Point Cove,,white perch,wp,,136,,,
,12,26,Long Point Cove,,white perch,wp,,130,,,
,12,26,Long Point Cove,,white perch,wp,,119,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,70,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,99,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,65,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,83,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,64,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,86,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,89,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,75,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,82,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,80,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,88,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,80,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,100,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,70,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,80,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,104,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,92,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,74,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,66,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,68,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,94,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,102,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,70,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,78,,,
,12,26,Long Point Cove,,atlantic silverside,asv,,72,,,
,12,26,Long Point Cove,,green crab,gc,F,38,,,
,12,26,Long Point Cove,,green crab,gc,F,52,,,
,12,26,Long Point Cove,,green crab,gc,F,55,,,
,12,26,Long Point Cove,,green crab,gc,M,50,,,
,12,26,Long Point Cove,,mummichog,mmg,,60,,,
,12,26,Long Point Cove,,mummichog,mmg,,52,,,
,12,26,Long Point Cove,,mummichog,mmg,,59,,,
,12,26,Long Point Cove,,mummichog,mmg,,70,,,
,12,26,Long Point Cove,,mummichog,mmg,,50,,,
,12,26,Long Point Cove,,mummichog,mmg,,80,,,
,12,26,Long Point Cove,,mummichog,mmg,,85,,,
,12,26,Long Point Cove,,mummichog,mmg,,81,,,
,12,26,Long Point Cove,,mummichog,mmg,,61,,,
,12,26,Long Point Cove,,mummichog,mmg,,52,,,
,12,26,Long Point Cove,,mummichog,mmg,,92,,,
,12,26,Long Point Cove,,mummichog,mmg,,46,,,
,12,26,Long Point Cove,,mummichog,mmg,,69,,,
,12,26,Long Point Cove,,mummichog,mmg,,95,,,
,12,26,Long Point Cove,,mummichog,mmg,,91,,,
,12,26,Long Point Cove,,mummichog,mmg,,73,,,
,12,26,Long Point Cove,,mummichog,mmg,,78,,,
,12,26,Long Point Cove,,mummichog,mmg,,60,,,
,12,26,Long Point Cove,,mummichog,mmg,,83,,,
,12,26,Long Point Cove,,mummichog,mmg,,57,,,
,12,26,Long Point Cove,,mummichog,mmg,,57,,,
,12,26,Long Point Cove,,mummichog,mmg,,50,,,
,12,26,Long Point Cove,,mummichog,mmg,,72,,,
,12,26,Long Point Cove,,mummichog,mmg,,58,,,
,12,26,Long Point Cove,,mummichog,mmg,,78,,,
,12,22,Snow Island,,bluefish,bf,,118,,,
,12,22,Snow Island,,bluefish,bf,,123,,,
,12,22,Snow Island,,bluefish,bf,,142,,,
,12,22,Snow Island,,bluefish,bf,,123,,,
,12,22,Snow Island,,bluefish,bf,,116,,,
,12,22,Snow Island,,mummichog,mmg,,43,,,
,12,22,Snow Island,,mummichog,mmg,,45,,,
,12,22,Snow Island,,mummichog,mmg,,70,,,
,12,22,Snow Island,,mummichog,mmg,,53,,,
,12,22,Snow Island,,mummichog,mmg,,47,,,
,12,22,Snow Island,,mummichog,mmg,,51,,,
,12,22,Snow Island,,mummichog,mmg,,54,,,
,12,22,Snow Island,,mummichog,mmg,,47,,,
,12,22,Snow Island,,mummichog,mmg,,48,,,
,12,22,Snow Island,,mummichog,mmg,,69,,,
,12,22,Snow Island,,mummichog,mmg,,92,,,
,12,22,Snow Island,,mummichog,mmg,,67,,,
,12,22,Snow Island,,mummichog,mmg,,62,,,
,12,22,Snow Island,,mummichog,mmg,,59,,,
,12,22,Snow Island,,mummichog,mmg,,46,,,
,12,22,Snow Island,,mummichog,mmg,,39,,,
,12,22,Snow Island,,mummichog,mmg,,40,,,
