"date","site_name","bay_location","week","month","year","green.crab","tomcod","winter.flounder","sandlance","mummichog","atlantic.silverside","atlantic.herring","do_mg.l","salinity_ppt","temp_degc","TideHT.m","numeric.tide","shannon","simpson","substrate","weather","set_time"
2017-09-15,"Presumpscot Moorings","Inner",37,9,2017,5,0,0,0,45,52,0,9.5,3.04,20.3,1.17166666666667,0.345083014048531,0.852309333205162,0.543060361399462,"mud/gravel","mostly cloudy",2017-09-15 10:50:00
2017-09-15,"The Brothers - North","Mid",37,9,2017,0,0,0,0,2,2,0,10.1,31.2,17,0.989833333333333,0.275415070242656,1.05492016798614,0.64,"gravel/shell","mostly cloudy",2017-09-15 11:07:00
2018-06-15,"Audubon","Inner",24,6,2018,1,0,0,0,2,27,255,8.9,20.67,15.7,2.6445,0.83264348785872,0.399362112363085,0.196048706538217,"sand/mud","sunny",2018-06-15 11:15:00
2018-06-15,"Cushing Island","Outer",24,6,2018,0,1,0,0,0,0,0,10.3,29.97,13.6,3.19033333333333,0.981085363438305,0,0,"sand/mud","sunny",2018-06-15 13:35:00
2018-06-15,"Mackworth Island - North","Mid",24,6,2018,0,1,0,0,4,0,0,10.6,29.76,15.9,3.13983333333333,0.969324871228845,0.500402423538188,0.32,"sand/mud/gravel","sunny",2018-06-15 12:13:00
2018-06-15,"Mussel Cove","Mid",24,6,2018,0,0,0,0,1,0,0,9.1,29.89,16.2,3.2375,0.996274834437086,0,0,"mud","sunny",2018-06-15 12:45:00
2018-06-15,"Presumpscot Moorings","Inner",24,6,2018,0,0,0,0,8,2,5,8.4,11,17.4,2.22983333333333,0.718221118469463,0.387499585178427,0.167304421768708,"mud/gravel","mostly cloudy",2018-06-15 10:41:00
2018-06-27,"Alewife Cove","Outer",26,6,2018,1,0,0,0,0,0,0,9.8,30.3,13.4,2.2765,0.836380597014925,0,0,"sand/gravel","sunny",2018-06-27 10:05:00
2018-06-27,"Back Cove","Mid",26,6,2018,0,0,0,0,0,17,17,7.5,29.64,16.9,2.64,0.972014925373134,0.803083670120518,0.52734693877551,"mud/gravel","sunny",2018-06-27 11:00:00
2018-06-27,"Skitterygusset","Inner",26,6,2018,1,0,0,0,1,0,0,9.1,23.21,18,2.72444444444444,0.997720211008968,1.09861228866811,0.666666666666667,"mud","sunny",2018-06-27 11:40:00
2018-06-27,"SMCC","Outer",26,6,2018,10,0,2,0,0,0,0,9.9,29.85,14.8,2.40933333333333,0.867596771987416,0.860851390631232,0.497777777777778,"sand/gravel","sunny",2018-06-27 13:10:00
2018-07-11,"Audubon","Inner",28,7,2018,9,1,0,0,2,54,1,7.2,19.53,22.1,1.78366666666667,0.59057723020762,0.805607170226003,0.368830077714766,"sand/mud","sunny",2018-07-11 12:40:00
2018-07-11,"Great Diamond Island","Outer",28,7,2018,1,0,8,0,0,2,142,8.8,28.95,17.2,2.9615,0.993668720054757,0.350269038297151,0.146820711755777,"sand/gravel","sunny",2018-07-11 10:15:00
2018-07-11,"Mackworth Island - Beach","Mid",28,7,2018,53,0,15,0,0,5,3,8.1,28.22,18.9,1.3065,0.427275838466804,0.878243197352509,0.468836565096953,"sand/shell","sunny",2018-07-11 13:15:00
2018-07-11,"Mackworth Island - North","Mid",28,7,2018,5,0,15,0,0,0,445,9,30.04,18.9,2.617,0.875770020533881,0.201583646140731,0.083015377500289,"sand/mud/gravel","sunny",2018-07-11 11:30:00
2018-07-11,"Mussel Cove","Mid",28,7,2018,0,0,0,436,0,2,2,8,30.43,19.2,2.8755,0.964236824093087,0.0580824386795369,0.0180578512396693,"mud","sunny",2018-07-11 10:45:00
2018-07-11,"Presumpscot Moorings","Inner",28,7,2018,0,0,0,0,0,4,0,6.8,4.54,25.2,2.224,0.741273100616016,0.075286201052966,0.023736957223278,"mud/gravel","sunny",2018-07-11 12:05:00
2018-07-11,"SMCC","Outer",28,7,2018,16,0,9,0,0,0,1,9.8,29.4,17.2,0.854,0.272416153319644,1.27563141499798,0.63891779396462,"sand/gravel","sunny",2018-07-11 13:50:00
2020-06-24,"Cushing Island","Outer",26,6,2020,6,1,0,0,0,0,0,NA,NA,15.8,0.8785,0.285837353549276,0.848685557726417,0.493827160493827,"sand/mud","foggy",2020-06-24 10:15:00
2020-06-24,"Great Diamond Island","Outer",26,6,2020,1,0,0,0,0,0,0,NA,NA,18,1.331,0.441764300482426,0,0,"sand/gravel","foggy",2020-06-24 10:51:00
2020-06-24,"Presumpscot Moorings","Inner",26,6,2020,0,0,0,0,6,2,0,NA,NA,22.7,2.0035,0.673501033769814,0.848685557726417,0.493827160493827,"mud/gravel","foggy",2020-06-24 11:45:00
2020-06-24,"SMCC","Outer",26,6,2020,0,0,0,0,0,0,2,NA,NA,16.6,0.609666666666667,0.19320009189065,0.636514168294813,0.444444444444444,"sand/gravel","foggy",2020-06-24 09:50:00
2020-06-24,"The Brothers - North","Mid",26,6,2020,2,0,0,0,0,1,0,NA,NA,18,NA,NA,0.636514168294813,0.444444444444444,"gravel/shell","foggy",NA
2020-06-25,"Alewife Cove","Outer",26,6,2020,0,0,0,0,0,0,35,NA,NA,14.6,0.312,0.112957937584803,0,0,"sand/gravel","sunny",2020-06-25 10:10:00
2020-06-25,"Audubon","Inner",26,6,2020,4,2,1,0,0,2,52,NA,NA,20.9,2.05766666666667,0.705110809588422,0.606243707895384,0.266595001343725,"sand/mud","sunny",2020-06-25 12:40:00
2020-06-25,"Mackworth Island - Beach","Mid",26,6,2020,53,0,0,0,0,5,0,NA,NA,19.4,1.7565,0.602951153324288,0.293672993642403,0.157550535077289,"sand/shell","sunny",2020-06-25 12:15:00
2020-06-25,"Mackworth Island - North","Mid",26,6,2020,6,0,0,0,0,5,0,NA,NA,18.4,1.569,0.539348710990502,0.689009238476659,0.495867768595041,"sand/mud/gravel","sunny",2020-06-25 12:00:00
2020-06-25,"Mussel Cove","Mid",26,6,2020,3,0,0,0,478,0,0,NA,NA,20.8,0.98,0.33955223880597,0.0378843865362803,0.0123962119804115,"mud","sunny",2020-06-25 11:15:00
2020-06-25,"Skitterygusset","Inner",26,6,2020,1,0,0,0,0,1,0,NA,NA,20.2,2.266,0.775780189959295,0.867563228481461,0.5,"mud","sunny",2020-06-25 13:00:00
2020-07-06,"Back Cove","Mid",28,7,2020,0,0,0,0,0,0,74,NA,NA,20,2.791,0.932751726644856,0,0,"mud/gravel","sunny",2020-07-06 14:00:00
2020-07-06,"Mackworth Island - North","Mid",28,7,2020,4,0,79,0,0,4,325,NA,NA,21.2,2.611,0.885510996119017,0.609355778212804,0.343966371380497,"sand/mud/gravel","sunny",2020-07-06 11:30:00
2020-07-06,"The Brothers - South","Mid",28,7,2020,13,0,7,0,0,0,0,NA,NA,22.5,1.601,0.558861578266494,0.808059928657367,0.503401360544218,NA,"sunny",2020-07-06 10:00:00
2020-07-07,"Alewife Cove","Outer",28,7,2020,1,0,0,0,0,0,0,NA,NA,16.4,0.5075,0.206686429512516,0,0,"sand/gravel","mostly cloudy",2020-07-07 09:25:00
2020-07-07,"Audubon","Inner",28,7,2020,1,0,0,0,13,0,0,NA,NA,20.6,1.85366666666667,0.650087834870444,0.547433192568236,0.295294753921038,"sand/mud","mostly cloudy",2020-07-07 11:10:00
2020-07-07,"Presumpscot Moorings","Inner",28,7,2020,0,0,0,0,0,0,0,NA,NA,NA,2.388,0.826086956521739,0,0,"mud/gravel","mostly cloudy",2020-07-07 12:00:00
2020-07-07,"SMCC","Outer",28,7,2020,10,0,3,0,0,4,50,NA,NA,18.2,1.1395,0.414855072463768,0.874389830002112,0.432093425605536,"sand/gravel","mostly cloudy",2020-07-07 10:15:00
2020-07-09,"Cushing Island","Outer",28,7,2020,0,0,2,0,0,0,0,NA,NA,19.3,0.921666666666667,0.297733431879773,0,0,"sand/mud","foggy",2020-07-09 11:20:00
2020-07-09,"Great Diamond Island","Outer",28,7,2020,0,0,0,0,0,1,0,NA,NA,23.6,2.16366666666667,0.756713476225672,0,0,"sand/gravel","sunny",2020-07-09 13:13:00
2020-07-09,"Mackworth Island - North","Mid",28,7,2020,65,0,2,0,3,2,0,NA,NA,22.9,1.7785,0.614375461936438,0.423838367190215,0.181712962962963,"sand/mud/gravel","sunny",2020-07-09 12:35:00
2020-07-09,"Skitterygusset","Inner",28,7,2020,0,0,0,0,0,43,0,NA,NA,22,2.53233333333333,0.892953929539296,0.731423533985821,0.488395159690538,"mud","sunny",2020-07-09 13:55:00
2020-07-21,"Audubon","Inner",30,7,2020,0,1,0,0,0,9,0,NA,NA,22.5,2.855,0.995876288659794,1.02651990730436,0.571428571428571,"sand/mud","sunny",2020-07-21 12:00:00
2020-07-21,"Back Cove","Mid",30,7,2020,0,0,0,0,0,4,0,NA,NA,21.2,2.505,0.875601374570447,0,0,"mud/gravel","sunny",2020-07-21 10:54:00
2020-07-21,"Great Diamond Island","Outer",30,7,2020,0,0,1,0,0,0,0,NA,NA,19.3,2.864,0.993978170869402,0.693147180559945,0.5,"sand/gravel","sunny",2020-07-21 12:40:00
2020-07-21,"Mackworth Island - North","Mid",30,7,2020,10,0,5,0,0,5,0,NA,NA,NA,2.208,0.773539518900344,1.03972077083992,0.625,"sand/mud/gravel","sunny",2020-07-21 10:21:00
2020-07-21,"Mussel Cove","Mid",30,7,2020,0,0,5,0,1,575,0,NA,NA,22.4,1.798,0.632646048109966,0.0621518532019163,0.02047037424347,"mud","sunny",2020-07-21 09:45:00
2020-07-21,"Presumpscot Moorings","Inner",30,7,2020,0,0,0,0,0,5,0,NA,NA,26.6,2.7305,0.953092783505155,0,0,"mud/gravel","sunny",2020-07-21 11:27:00
2020-07-22,"Alewife Cove","Outer",30,7,2020,0,0,0,16,0,0,0,NA,NA,20.6,1.549,0.546048334421946,0,0,"sand/gravel","mostly cloudy",2020-07-22 10:10:00
2020-07-22,"Cushing Island","Outer",30,7,2020,4,0,3,54,0,15,0,NA,NA,22,2.13383333333333,0.737045504027869,0.845642473950964,0.451869806094183,"sand/mud","mostly cloudy",2020-07-22 10:55:00
2020-07-22,"Mackworth Island - Beach","Mid",30,7,2020,14,0,0,0,0,4,0,NA,NA,24.4,2.46533333333333,0.845308077509253,0.529706199057654,0.345679012345679,"sand/shell","mostly cloudy",2020-07-22 11:28:00
2020-07-22,"Skitterygusset","Inner",30,7,2020,1,0,0,0,0,9,1,NA,NA,24,2.718,0.92782495101241,0.112382091935301,0.0403347070617065,"mud","mostly cloudy",2020-07-22 12:03:00
2020-07-22,"SMCC","Outer",30,7,2020,0,0,4,0,0,0,19,NA,NA,20.9,2.93822222222222,0.999547733621768,0.615990578321199,0.34375,"sand/gravel","mostly cloudy",2020-07-22 13:02:00
2020-07-22,"The Brothers - North","Mid",30,7,2020,0,0,1,0,0,0,0,NA,NA,21.4,2.89083333333333,0.984269540605269,0,0,"gravel/shell","mostly cloudy",2020-07-22 12:35:00
2020-08-06,"Audubon","Inner",32,8,2020,7,0,0,0,0,1008,0,NA,NA,24.8,2.52016666666667,0.894777539852486,0.0489528335874905,0.0156375937751875,"sand/mud","partly cloudy",2020-08-06 12:41:00
2020-08-06,"Cushing Island","Outer",32,8,2020,3,0,2,0,0,25,0,NA,NA,20.4,1.755,0.621698786581014,0.562729820034514,0.291111111111111,"sand/mud","partly cloudy",2020-08-06 11:20:00
2020-08-06,"Mackworth Island - Beach","Mid",32,8,2020,25,0,3,0,0,4,0,NA,NA,22.9,2.2155,0.78604568165596,0.674707467418823,0.365234375,"sand/shell","partly cloudy",2020-08-06 12:03:00
2020-08-06,"Presumpscot Moorings","Inner",32,8,2020,0,0,0,0,0,0,0,NA,NA,29.9,2.75033333333333,0.976921246728527,0,0,"mud/gravel","partly cloudy",2020-08-06 13:20:00
2020-08-06,"Skitterygusset","Inner",32,8,2020,0,0,0,0,0,1,0,NA,NA,26.3,2.78033333333333,0.987627884844159,0,0,"mud","partly cloudy",2020-08-06 13:29:00
2020-08-06,"SMCC","Outer",32,8,2020,0,1,0,0,0,0,0,NA,NA,21.7,1.313,0.46395431834404,0,0,"sand/gravel","partly cloudy",2020-08-06 10:44:00
2020-08-07,"Alewife Cove","Outer",32,8,2020,0,0,0,51,0,0,0,NA,NA,18.2,0.579,0.183946488294314,0,0,"sand/gravel","mostly cloudy",2020-08-07 10:12:00
2020-08-07,"Great Diamond Island","Outer",32,8,2020,8,0,1,0,0,0,0,NA,NA,18.7,2.125,0.758454106280193,0.348832095843032,0.197530864197531,"sand/gravel","mostly cloudy",2020-08-07 12:36:00
2020-08-07,"Mackworth Island - North","Mid",32,8,2020,12,0,26,0,1,1,0,NA,NA,NA,1.905,0.67670011148272,0.827118489002597,0.443265225153739,"sand/mud/gravel","mostly cloudy",2020-08-07 12:14:00
2020-08-07,"Mussel Cove","Mid",32,8,2020,0,0,0,0,0,25,0,NA,NA,NA,1.287,0.447045707915273,0.693147180559945,0.5,"mud","mostly cloudy",2020-08-07 11:20:00
2020-08-07,"The Brothers - North","Mid",32,8,2020,9,0,9,0,3,14,0,NA,NA,NA,1.79333333333333,0.635203765638548,1.39560443817605,0.710002519526329,"gravel/shell","mostly cloudy",2020-08-07 12:04:00
2020-08-19,"Back Cove","Mid",34,8,2020,0,0,0,0,360,163,0,NA,NA,20.4,2.98666666666667,0.962801330008312,0.620425184803817,0.429058710410962,"mud/gravel","mostly cloudy",2020-08-19 11:14:00
2020-08-19,"Cushing Island","Outer",34,8,2020,5,1,0,0,0,60,0,NA,NA,18.6,1.219,0.411783042394015,0.488509715536452,0.215397923875433,"sand/mud","mostly cloudy",2020-08-19 08:30:00
2020-08-19,"Mackworth Island - Beach","Mid",34,8,2020,14,0,3,0,0,179,0,NA,NA,19.2,2.0465,0.669731920199501,0.335335584097287,0.16061016243232,"sand/shell","mostly cloudy",2020-08-19 09:29:00
2020-08-19,"Presumpscot Moorings","Inner",34,8,2020,0,0,0,0,7,0,0,NA,NA,23.6,2.557,0.828865336658354,0,0,"mud/gravel","mostly cloudy",2020-08-19 10:15:00
2020-08-19,"Skitterygusset","Inner",34,8,2020,0,0,0,0,0,83,0,NA,NA,22.2,2.77566666666667,0.897028262676642,0.0645814363776275,0.0235260770975056,"mud","mostly cloudy",2020-08-19 10:41:00
2020-08-19,"The Brothers - North","Mid",34,8,2020,2,0,0,1,0,430,0,NA,NA,19.7,2.1665,0.707138403990025,0.0748857357831409,0.0228088254723213,"gravel/shell","mostly cloudy",2020-08-19 09:39:00
2020-08-20,"Alewife Cove","Outer",34,8,2020,0,0,0,0,0,1,45,NA,NA,18.1,1.27933333333333,0.456656948493683,0.104732439105087,0.0425330812854443,"sand/gravel","sunny",2020-08-20 09:26:00
2020-08-20,"Audubon","Inner",34,8,2020,12,0,3,0,0,2230,0,NA,NA,19.6,2.2475,0.738921282798834,0.0473279855226774,0.0141662748220048,"sand/mud","sunny",2020-08-20 10:33:00
2020-08-20,"Great Diamond Island","Outer",34,8,2020,0,0,0,2,1,0,0,NA,NA,19.5,3.0885,0.984110787172012,0.636514168294813,0.444444444444444,"sand/gravel","sunny",2020-08-20 12:09:00
2020-08-20,"Mackworth Island - North","Mid",34,8,2020,5,0,0,0,0,445,3,NA,NA,20,2.62233333333333,0.848202137998056,0.252598698480549,0.0913847099120084,"sand/mud/gravel","sunny",2020-08-20 11:05:00
2020-08-20,"Mussel Cove","Mid",34,8,2020,1,0,0,0,0,1026,0,NA,NA,20.5,2.904,0.930320699708455,0.00772532638453346,0.00194552344725518,"mud","sunny",2020-08-20 11:36:00
2020-08-20,"SMCC","Outer",34,8,2020,1,0,2,0,3,225,0,NA,NA,19.5,1.81433333333333,0.612633624878523,0.246238960596418,0.0903476012640045,"sand/gravel","sunny",2020-08-20 10:02:00
2020-09-03,"Audubon","Inner",36,9,2020,0,0,0,0,0,9,0,NA,NA,19.1,NA,NA,0.685314207276458,0.4921875,"sand/mud","cloudy",NA
2020-09-03,"Mackworth Island - Beach","Mid",36,9,2020,1,0,0,0,0,170,0,NA,NA,18.8,1.60966666666667,0.52893642305407,0.0358990284409962,0.0116275093191069,"sand/shell","cloudy",2020-09-03 09:50:00
2020-09-03,"Mussel Cove","Mid",36,9,2020,0,0,0,0,0,1813,0,NA,NA,19.6,2.72333333333333,0.925965537730244,0,0,"mud","cloudy",2020-09-03 11:44:00
2020-09-03,"Presumpscot Moorings","Inner",36,9,2020,1,0,0,0,0,0,0,NA,NA,20,NA,NA,0,0,"mud/gravel","cloudy",NA
2020-09-03,"Skitterygusset","Inner",36,9,2020,0,0,0,0,2,423,0,NA,NA,19,2.588,0.877718360071301,0.411423040526312,0.219538855239638,"mud","cloudy",2020-09-03 11:24:00
2020-09-03,"The Brothers - North","Mid",36,9,2020,0,0,0,0,0,359,0,NA,NA,19,2.8995,0.988770053475936,0,0,"gravel/shell","cloudy",2020-09-03 12:15:00
2020-09-04,"Alewife Cove","Outer",36,9,2020,0,0,0,0,0,1,0,NA,NA,17,2.401,0.795563770794825,1.09861228866811,0.666666666666667,"sand/gravel","sunny",2020-09-04 11:30:00
2020-09-04,"Back Cove","Mid",36,9,2020,0,0,0,0,242,3980,0,NA,NA,NA,3.11513333333333,0.995590517759921,0.223847820443322,0.108911043137339,"mud/gravel","sunny",2020-09-04 01:10:00
2020-09-04,"Cushing Island","Outer",36,9,2020,0,0,0,0,0,0,1125,NA,NA,18.5,2.647,0.886506469500925,0,0,"sand/mud","sunny",2020-09-04 12:00:00
2020-09-04,"Great Diamond Island","Outer",36,9,2020,0,0,0,0,0,55,0,NA,NA,NA,2.6635,0.838434782608696,0,0,"sand/gravel","sunny",2020-09-04 02:45:00
2020-09-04,"Mackworth Island - North","Mid",36,9,2020,5,0,1,0,6,1250,0,NA,NA,NA,2.8755,0.912173913043478,0.500562555606189,0.289169011225889,"sand/mud/gravel","sunny",2020-09-04 02:15:00
2020-09-04,"SMCC","Outer",36,9,2020,0,0,0,0,0,7686,0,NA,NA,17.4,2.813,0.947874306839187,0,0,"sand/gravel","sunny",2020-09-04 12:30:00
2021-06-10,"Cushing Island","Outer",23,6,2021,0,1,3,0,0,0,0,NA,NA,NA,2.40833333333333,0.896739853626081,0.950270539233235,0.56,"sand/mud","sunny",2021-06-10 10:55:00
2021-06-10,"Great Diamond Island","Outer",23,6,2021,0,1,0,10,0,1,2,NA,NA,NA,2.65333333333333,0.994544244843646,0.895332665968091,0.459183673469388,"sand/gravel","sunny",2021-06-10 11:53:00
2021-06-10,"Mackworth Island - North","Mid",23,6,2021,2,0,0,0,1,12,20,NA,NA,NA,2.515,0.927643784786642,0.95192464349925,0.551836734693878,"sand/mud/gravel","sunny",2021-06-10 13:09:00
2021-06-10,"Mussel Cove","Mid",23,6,2021,1,0,0,0,0,6,15,NA,NA,NA,2.65633333333333,0.993197278911565,0.755982915544612,0.458677685950413,"mud","sunny",2021-06-10 12:22:00
2021-06-10,"SMCC","Outer",23,6,2021,2,0,3,9,0,0,6,NA,NA,NA,2.57033333333333,0.961410512308716,1.23534681162806,0.675,"sand/gravel","sunny",2021-06-10 11:25:00
2021-06-10,"The Brothers - North","Mid",23,6,2021,1,0,0,0,0,3,21,NA,NA,NA,2.61866666666667,0.975726654298083,0.529643502540352,0.2784,"gravel/shell","sunny",2021-06-10 12:41:00
2021-06-17,"Alewife Cove","Outer",24,6,2021,4,0,5,20,0,0,0,16.1,27.08,15.4,0.3415,0.0603794235680409,0.832571261788892,0.475624256837099,"sand/gravel","sunny",2021-06-17 09:51:00
2021-06-17,"Audubon","Inner",24,6,2021,4,0,2,0,4,31,6,9.6,15.74,16.6,0.211666666666667,0.0145318930041152,1.69498648734601,0.677131425053863,"sand/mud","sunny",2021-06-17 11:14:00
2021-06-17,"Back Cove","Mid",24,6,2021,7,0,0,0,0,18,4,12,27.79,20.5,1.529,0.522762345679012,0.912356515158966,0.537455410225921,"mud/gravel","sunny",2021-06-17 14:00:00
2021-06-17,"Mackworth Island - Beach","Mid",24,6,2021,28,0,0,0,14,3,0,15,20,21,1.13,0.368827160493827,0.839009917203127,0.511604938271605,"sand/shell","sunny",2021-06-17 13:24:00
2021-06-17,"Presumpscot Moorings","Inner",24,6,2021,0,0,0,0,90,2,0,12.5,2.42,21.3,0.445666666666667,0.104809670781893,0.669406463331619,0.42626953125,"mud/gravel","sunny",2021-06-17 12:08:00
2021-06-17,"Skitterygusset","Inner",24,6,2021,1,0,0,0,0,0,0,6.2,6.06,21.4,0.372,0.0763888888888889,0,0,"mud","sunny",2021-06-17 11:54:00
2021-06-25,"Audubon","Inner",25,6,2021,13,1,1,0,1,3,316,12,24.99,16,2.242,0.786551339285714,0.294924499229667,0.113892431972789,"sand/mud","sunny",2021-06-25 10:20:00
2021-06-25,"Mackworth Island - Beach","Mid",25,6,2021,5,0,0,0,0,4,1510,7.7,26.8,15.7,2.986,0.994140625,0.0403641773698381,0.0117970269931753,"sand/shell","sunny",2021-06-25 12:04:00
2021-06-25,"Presumpscot Moorings","Inner",25,6,2021,0,0,0,0,0,0,0,7.6,3.7,21.3,2.626,0.893694196428571,0,0,"mud/gravel","sunny",2021-06-25 10:58:00
2021-06-25,"Skitterygusset","Inner",25,6,2021,0,0,0,0,0,0,189,9.2,13.22,18.2,2.8,0.942243303571429,0,0,"mud","sunny",2021-06-25 11:25:00
2021-06-25,"SMCC","Outer",25,6,2021,0,0,0,0,0,0,483,7.9,28,15.6,2.84033333333333,0.946267388764999,0,0,"sand/gravel","sunny",2021-06-25 13:17:00
2021-06-30,"Alewife Cove","Outer",26,6,2021,0,0,3,15,0,0,0,8,29.05,NA,0.0726666666666667,0.0153863432165319,0.450561208866305,0.277777777777778,"sand/gravel","mostly cloudy",2021-06-30 09:52:00
2021-06-30,"Great Diamond Island","Outer",26,6,2021,1,0,32,0,0,0,26,19.4,30.1,19.6,0.7035,0.244385026737968,0.834110247586271,0.527222222222222,"sand/gravel","sunny",2021-06-30 12:35:00
2021-06-30,"Mackworth Island - North","Mid",26,6,2021,9,0,42,0,0,18,5,14.1,29.08,18.8,0.327,0.110160427807487,1.26972360018348,0.644448005127384,"sand/mud/gravel","sunny",2021-06-30 11:52:00
2021-06-30,"Mussel Cove","Mid",26,6,2021,2,0,0,0,0,0,0,10.1,29.35,23.8,1.085,0.380392156862745,0,0,"mud","sunny",2021-06-30 13:08:00
2021-06-30,"The Brothers - North","Mid",26,6,2021,5,0,1,0,9,4,0,17.3,28.89,22.7,0.089,0.0253119429590018,1.18826065270981,0.659279778393352,"gravel/shell","mostly cloudy",2021-06-30 11:03:00
2021-07-07,"Audubon","Inner",27,7,2021,2,0,0,0,7,3,0,11.1,11.21,21.6,2.418,0.938672072985301,0.355289416211545,0.143320713899405,"sand/mud","sunny",2021-07-07 11:21:00
2021-07-07,"Mackworth Island - Beach","Mid",27,7,2021,8,0,5,0,0,5,629,12.6,25.88,18.9,2.527,0.993917891535732,0.256016574838937,0.0911386593204776,"sand/shell","sunny",2021-07-07 10:48:00
2021-07-07,"Presumpscot Moorings","Inner",27,7,2021,0,0,0,0,1,16,0,8.1,10.45,21.5,2.26866666666667,0.862983612096638,0.536664562484525,0.277008310249308,"mud/gravel","sunny",2021-07-07 11:52:00
2021-07-07,"Skitterygusset","Inner",27,7,2021,0,0,0,0,1,3,0,13,12.66,23.6,2.101,0.778003041054232,0.950270539233235,0.56,"mud","sunny",2021-07-07 12:18:00
2021-07-07,"SMCC","Outer",27,7,2021,12,0,2,0,0,0,11,14.6,27.78,18.2,2.432,0.957690612604672,0.915594938493882,0.5696,"sand/gravel","sunny",2021-07-07 09:36:00
2021-07-13,"Alewife Cove","Outer",28,7,2021,0,0,0,2,0,0,0,7.3,25.01,16.4,0.558,0.188244047619048,0,0,"sand/gravel","mostly cloudy",2021-07-13 10:03:00
2021-07-13,"Cushing Island","Outer",28,7,2021,9,0,2,0,0,0,0,12,26.84,17.2,0.978,0.344494047619048,1.11506598409643,0.615916955017301,"sand/mud","mostly cloudy",2021-07-13 10:42:00
2021-07-13,"Great Diamond Island","Outer",28,7,2021,2,0,5,0,0,0,5,13.3,26.24,17.8,1.40933333333333,0.504960317460317,1.02818385933293,0.625,"sand/gravel","mostly cloudy",2021-07-13 11:16:00
2021-07-13,"Mackworth Island - North","Mid",28,7,2021,4,0,5,0,0,2,1079,10.2,26.62,18.4,1.7365,0.626674107142857,0.0668797331302561,0.0200437673596499,"sand/mud/gravel","mostly cloudy",2021-07-13 11:45:00
2021-07-13,"Mussel Cove","Mid",28,7,2021,2,0,0,0,0,0,0,9.9,26.66,17.8,2.436,0.886904761904762,0.636514168294813,0.444444444444444,"mud","mostly cloudy",2021-07-13 13:03:00
2021-07-13,"The Brothers - North","Mid",28,7,2021,0,0,1,0,0,72,17,10.3,28.46,18,2.13766666666667,0.775917658730159,0.543314254573469,0.324197530864197,"gravel/shell","mostly cloudy",2021-07-13 12:25:00
2021-07-23,"Audubon","Inner",29,7,2021,2,0,0,0,1,20,0,15.5,11.68,22,2.651,0.874659400544959,0.297816480448288,0.137841058514135,"sand/mud","sunny",2021-07-23 12:42:00
2021-07-23,"Back Cove","Mid",29,7,2021,2,0,0,0,2,0,0,13.9,23.46,19.4,2.8305,0.942826486817903,0.693147180559945,0.5,"mud/gravel","sunny",2021-07-23 10:09:00
2021-07-23,"Mackworth Island - Beach","Mid",29,7,2021,2,0,5,0,1,2,14,15.1,26.45,19.8,2.9715,0.986051502145923,1.47919610622501,0.715,"sand/shell","sunny",2021-07-23 10:39:00
2021-07-23,"Presumpscot Moorings","Inner",29,7,2021,0,0,0,0,0,1,0,15.4,9.15,24.9,2.89833333333333,0.958900999091735,0.348832095843032,0.197530864197531,"mud/gravel","sunny",2021-07-23 12:04:00
2021-07-23,"Skitterygusset","Inner",29,7,2021,0,0,0,0,0,23,0,NA,11.68,21.4,3.00977777777778,0.996938387022704,0.878313090213637,0.5544,"mud","sunny",2021-07-23 11:22:00
2021-07-23,"SMCC","Outer",29,7,2021,4,0,0,0,0,0,0,13.2,25.22,18.3,2.396,0.809625996321276,0,0,"sand/gravel","sunny",2021-07-23 09:20:00
2021-07-28,"Alewife Cove","Outer",30,7,2021,2,0,2,9,0,0,0,10.8,27.41,17,0.1955,0.06438127090301,1.12421623623933,0.6272,"sand/gravel","mostly cloudy",2021-07-28 10:05:00
2021-07-28,"Cushing Island","Outer",30,7,2021,3,0,0,1,0,0,0,11.8,28.39,18.5,0.355333333333333,0.11783723522854,0.562335144618808,0.375,"sand/mud","mostly cloudy",2021-07-28 10:32:00
2021-07-28,"Great Diamond Island","Outer",30,7,2021,6,0,0,0,0,22,0,8,28.17,18.3,0.757,0.252173913043478,0.519579839130515,0.336734693877551,"sand/gravel","mostly cloudy",2021-07-28 11:12:00
2021-07-28,"Mackworth Island - North","Mid",30,7,2021,1,0,6,0,7,0,1,10.3,27.85,21.7,1.7035,0.568729096989967,1.08325501051851,0.613333333333333,"sand/mud/gravel","mostly cloudy",2021-07-28 12:25:00
2021-07-28,"Mussel Cove","Mid",30,7,2021,5,0,2,0,0,5,0,7.2,27.88,23.4,1.916,0.639799331103679,1.02818385933293,0.625,"mud","mostly cloudy",2021-07-28 12:42:00
2021-07-28,"The Brothers - North","Mid",30,7,2021,28,0,4,0,2,149,0,8.5,28.28,20.5,1.004,0.334782608695652,0.618081422411276,0.320474952741021,"gravel/shell","mostly cloudy",2021-07-28 11:32:00
2021-08-06,"Audubon","Inner",31,8,2021,9,0,0,0,1,400,0,5.7,19.27,18.9,2.504,0.992014196983141,0.341240064386242,0.154332547765339,"sand/mud","sunny",2021-08-06 10:20:00
2021-08-06,"Back Cove","Mid",31,8,2021,1,0,0,0,0,457,0,9.1,27.3,18.3,2.20933333333333,0.844160104986877,0.206851310427961,0.0950116916852883,"mud/gravel","sunny",2021-08-06 12:10:00
