loc_id,date,site_name,site_id,bay_location,species_name,catch
2017_045_07,7/26/2017,Mackworth Island - Beach,07,Mid,green crab,6
2017_045_07,7/26/2017,Mackworth Island - Beach,07,Mid,alewife,2
2017_045_07,7/26/2017,Mackworth Island - Beach,07,Mid,mummichog,6
2017_045_03,7/26/2017,Audubon,03,Inner,atlantic menhaden,88
2017_045_03,7/26/2017,Audubon,03,Inner,winter flounder,4
2017_045_03,7/26/2017,Audubon,03,Inner,atlantic silverside,4
2017_045_03,7/26/2017,Audubon,03,Inner,green crab,29
2017_045_03,7/26/2017,Audubon,03,Inner,atlantic tomcod,5
2017_045_03,7/26/2017,Audubon,03,Inner,bluefish,1
2017_045_03,7/26/2017,Audubon,03,Inner,mummichog,4
2017_045_03,7/26/2017,Audubon,03,Inner,alewife,5
2017_045_05,7/26/2017,The Brothers - North,05,Mid,atlantic silverside,1
2017_045_08,7/26/2017,Back Cove,08,Mid,atlantic silverside,1
2017_046_02,8/2/2017,Skitterygusset,02,Inner,atlantic silverside,292
2017_046_02,8/2/2017,Skitterygusset,02,Inner,green crab,15
2017_046_06,8/2/2017,Mackworth Island - North,06,Mid,atlantic herring,16
2017_046_06,8/2/2017,Mackworth Island - North,06,Mid,atlantic silverside,3
2017_046_06,8/2/2017,Mackworth Island - North,06,Mid,green crab,3
2017_046_06,8/2/2017,Mackworth Island - North,06,Mid,grubby sculpin,1
2017_046_04,8/2/2017,Mussel Cove,04,Mid,atlantic silverside,42
2017_046_04,8/2/2017,Mussel Cove,04,Mid,mummichog,3
2017_046_09,8/2/2017,Great Diamond Island,09,Outer,winter flounder,2
2017_046_09,8/2/2017,Great Diamond Island,09,Outer,green crab,4
2017_046_09,8/2/2017,Great Diamond Island,09,Outer,sandlance,1
2017_046_09,8/2/2017,Great Diamond Island,09,Outer,atlantic silverside,2
2017_046_11,8/2/2017,Cushing Island,11,Outer,grubby sculpin,3
2017_046_11,8/2/2017,Cushing Island,11,Outer,green crab,4
2017_046_10,8/2/2017,SMCC,10,Outer,winter flounder,2
2017_046_10,8/2/2017,SMCC,10,Outer,green crab,3
2017_047_12,8/11/2017,Alewife Cove,12,Outer,atlantic silverside,1
2017_047_12,8/11/2017,Alewife Cove,12,Outer,winter flounder,1
2017_047_12,8/11/2017,Alewife Cove,12,Outer,sandlance,10
2017_047_12,8/11/2017,Alewife Cove,12,Outer,green crab,3
2017_047_03,8/11/2017,Audubon,03,Inner,mummichog,35
2017_047_03,8/11/2017,Audubon,03,Inner,winter flounder,4
2017_047_03,8/11/2017,Audubon,03,Inner,atlantic silverside,4
2017_047_03,8/11/2017,Audubon,03,Inner,green crab,4
2017_047_01,8/11/2017,Presumpscot Moorings,01,Inner,mummichog,22
2017_047_01,8/11/2017,Presumpscot Moorings,01,Inner,atlantic silverside,270
2017_047_07,8/11/2017,Mackworth Island - Beach,07,Mid,atlantic silverside,23
2017_047_07,8/11/2017,Mackworth Island - Beach,07,Mid,green crab,8
2017_047_08,8/11/2017,Back Cove,08,Mid,green crab,5
2017_047_08,8/11/2017,Back Cove,08,Mid,winter flounder,2
2017_047_08,8/11/2017,Back Cove,08,Mid,atlantic silverside,5
2017_047_08,8/11/2017,Back Cove,08,Mid,mummichog,1
2017_048_10,8/25/2017,SMCC,10,Outer,grubby sculpin,2
2017_048_10,8/25/2017,SMCC,10,Outer,winter flounder,1
2017_048_11,8/25/2017,Cushing Island,11,Outer,atlantic tomcod,1
2017_048_11,8/25/2017,Cushing Island,11,Outer,green crab,10
2017_048_11,8/25/2017,Cushing Island,11,Outer,atlantic silverside,8
2017_048_11,8/25/2017,Cushing Island,11,Outer,winter flounder,2
2017_048_11,8/25/2017,Cushing Island,11,Outer,grubby sculpin,2
2017_048_09,8/25/2017,Great Diamond Island,09,Outer,atlantic silverside,17
2017_048_09,8/25/2017,Great Diamond Island,09,Outer,grubby sculpin,1
2017_048_09,8/25/2017,Great Diamond Island,09,Outer,green crab,3
2017_048_09,8/25/2017,Great Diamond Island,09,Outer,winter flounder,23
2017_048_09,8/25/2017,Great Diamond Island,09,Outer,mummichog,1
2017_048_04,8/25/2017,Mussel Cove,04,Mid,atlantic silverside,390
2017_048_04,8/25/2017,Mussel Cove,04,Mid,mummichog,1310
2017_048_04,8/25/2017,Mussel Cove,04,Mid,green crab,1
2017_048_06,8/25/2017,Mackworth Island - North,06,Mid,atlantic herring,762
2017_048_06,8/25/2017,Mackworth Island - North,06,Mid,winter flounder,3
2017_048_06,8/25/2017,Mackworth Island - North,06,Mid,sandlance,3
2017_048_06,8/25/2017,Mackworth Island - North,06,Mid,green crab,7
2017_048_02,8/25/2017,Skitterygusset,02,Inner,green crab,4
2017_048_02,8/25/2017,Skitterygusset,02,Inner,sandlance,4
2017_048_02,8/25/2017,Skitterygusset,02,Inner,sturgeon spp,1
2017_049_08,9/15/2017,Back Cove,08,Mid,atlantic silverside,17
2017_049_08,9/15/2017,Back Cove,08,Mid,winter flounder,1
2017_049_03,9/15/2017,Audubon,03,Inner,atlantic silverside,463
2017_049_03,9/15/2017,Audubon,03,Inner,alewife,2
2017_049_03,9/15/2017,Audubon,03,Inner,mummichog,72
2017_049_03,9/15/2017,Audubon,03,Inner,green crab,1
2017_049_07,9/15/2017,Mackworth Island - Beach,07,Mid,atlantic silverside,193
2017_049_07,9/15/2017,Mackworth Island - Beach,07,Mid,atlantic herring,3
2017_049_07,9/15/2017,Mackworth Island - Beach,07,Mid,alewife,6
2017_049_07,9/15/2017,Mackworth Island - Beach,07,Mid,winter flounder,1
2017_049_07,9/15/2017,Mackworth Island - Beach,07,Mid,green crab,5
2017_049_01,9/15/2017,Presumpscot Moorings,01,Inner,atlantic silverside,52
2017_049_01,9/15/2017,Presumpscot Moorings,01,Inner,green crab,5
2017_049_01,9/15/2017,Presumpscot Moorings,01,Inner,mummichog,45
2017_049_05,9/15/2017,The Brothers - North,05,Mid,grubby sculpin,1
2017_049_05,9/15/2017,The Brothers - North,05,Mid,atlantic silverside,2
2017_049_05,9/15/2017,The Brothers - North,05,Mid,mummichog,2
2017_049_12,9/15/2017,Alewife Cove,12,Outer,sandlance,25
2017_049_12,9/15/2017,Alewife Cove,12,Outer,grubby sculpin,5
2018_050_03,6/15/2018,Audubon,03,Inner,atlantic herring,255
2018_050_03,6/15/2018,Audubon,03,Inner,green crab,1
2018_050_03,6/15/2018,Audubon,03,Inner,atlantic silverside,27
2018_050_03,6/15/2018,Audubon,03,Inner,mummichog,2
2018_050_03,6/15/2018,Audubon,03,Inner,alewife,1
2018_050_01,6/15/2018,Presumpscot Moorings,01,Inner,alewife,153
2018_050_01,6/15/2018,Presumpscot Moorings,01,Inner,atlantic herring,5
2018_050_01,6/15/2018,Presumpscot Moorings,01,Inner,atlantic silverside,2
2018_050_01,6/15/2018,Presumpscot Moorings,01,Inner,mummichog,8
2018_050_11,6/15/2018,Cushing Island,11,Outer,atlantic tomcod,1
2018_050_06,6/15/2018,Mackworth Island - North,06,Mid,mummichog,4
2018_050_06,6/15/2018,Mackworth Island - North,06,Mid,atlantic tomcod,1
2018_050_04,6/15/2018,Mussel Cove,04,Mid,mummichog,1
2018_051_10,6/27/2018,SMCC,10,Outer,green crab,10
2018_051_10,6/27/2018,SMCC,10,Outer,grubby sculpin,3
2018_051_10,6/27/2018,SMCC,10,Outer,winter flounder,2
2018_051_02,6/27/2018,Skitterygusset,02,Inner,green crab,1
2018_051_02,6/27/2018,Skitterygusset,02,Inner,mummichog,1
2018_051_02,6/27/2018,Skitterygusset,02,Inner,sturgeon spp,1
2018_051_08,6/27/2018,Back Cove,08,Mid,atlantic silverside,17
2018_051_08,6/27/2018,Back Cove,08,Mid,atlantic herring,17
2018_051_08,6/27/2018,Back Cove,08,Mid,american shad,1
2018_051_12,6/27/2018,Alewife Cove,12,Outer,green crab,1
2018_052_10,7/11/2018,SMCC,10,Outer,green crab,16
2018_052_10,7/11/2018,SMCC,10,Outer,northern pipefish,2
2018_052_10,7/11/2018,SMCC,10,Outer,atlantic herring,1
2018_052_10,7/11/2018,SMCC,10,Outer,winter flounder,9
2018_052_10,7/11/2018,SMCC,10,Outer,grubby sculpin,2
2018_052_10,7/11/2018,SMCC,10,Outer,rock gunnel,1
2018_052_07,7/11/2018,Mackworth Island - Beach,07,Mid,green crab,53
2018_052_07,7/11/2018,Mackworth Island - Beach,07,Mid,atlantic herring,3
2018_052_07,7/11/2018,Mackworth Island - Beach,07,Mid,winter flounder,15
2018_052_07,7/11/2018,Mackworth Island - Beach,07,Mid,atlantic silverside,5
2018_052_03,7/11/2018,Audubon,03,Inner,atlantic silverside,54
2018_052_03,7/11/2018,Audubon,03,Inner,atlantic herring,1
2018_052_03,7/11/2018,Audubon,03,Inner,atlantic menhaden,1
2018_052_03,7/11/2018,Audubon,03,Inner,blueback herring,1
2018_052_03,7/11/2018,Audubon,03,Inner,atlantic tomcod,1
2018_052_03,7/11/2018,Audubon,03,Inner,mummichog,2
2018_052_03,7/11/2018,Audubon,03,Inner,green crab,9
2018_052_01,7/11/2018,Presumpscot Moorings,01,Inner,atlantic menhaden,495
2018_052_01,7/11/2018,Presumpscot Moorings,01,Inner,atlantic silverside,4
2018_052_01,7/11/2018,Presumpscot Moorings,01,Inner,alewife,1
2018_052_01,7/11/2018,Presumpscot Moorings,01,Inner,shiner spp,1
2018_052_06,7/11/2018,Mackworth Island - North,06,Mid,atlantic herring,445
2018_052_06,7/11/2018,Mackworth Island - North,06,Mid,winter flounder,15
2018_052_06,7/11/2018,Mackworth Island - North,06,Mid,green crab,5
2018_052_04,7/11/2018,Mussel Cove,04,Mid,sandlance,436
2018_052_04,7/11/2018,Mussel Cove,04,Mid,atlantic silverside,2
2018_052_04,7/11/2018,Mussel Cove,04,Mid,atlantic herring,2
2018_052_09,7/11/2018,Great Diamond Island,09,Outer,atlantic herring,142
2018_052_09,7/11/2018,Great Diamond Island,09,Outer,atlantic silverside,2
2018_052_09,7/11/2018,Great Diamond Island,09,Outer,green crab,1
2018_052_09,7/11/2018,Great Diamond Island,09,Outer,winter flounder,8
2018_052_09,7/11/2018,Great Diamond Island,09,Outer,threespine stickleback,1
2020_053_10,6/24/2020,SMCC,10,Outer,atlantic herring,2
2020_053_11,6/24/2020,Cushing Island,11,Outer,shorthorn sculpin,2
2020_053_11,6/24/2020,Cushing Island,11,Outer,green crab,6
2020_053_11,6/24/2020,Cushing Island,11,Outer,atlantic tomcod,1
2020_053_09,6/24/2020,Great Diamond Island,09,Outer,green crab,1
2020_053_05,6/24/2020,The Brothers - North,05,Mid,atlantic silverside,1
2020_053_05,6/24/2020,The Brothers - North,05,Mid,green crab,2
2020_053_01,6/24/2020,Presumpscot Moorings,01,Inner,mummichog,6
2020_053_01,6/24/2020,Presumpscot Moorings,01,Inner,atlantic silverside,2
2020_053_01,6/24/2020,Presumpscot Moorings,01,Inner,white sucker,1
2020_054_12,6/25/2020,Alewife Cove,12,Outer,atlantic herring,35
2020_054_04,6/25/2020,Mussel Cove,04,Mid,mummichog,478
2020_054_04,6/25/2020,Mussel Cove,04,Mid,green crab,3
2020_054_06,6/25/2020,Mackworth Island - North,06,Mid,green crab,6
2020_054_06,6/25/2020,Mackworth Island - North,06,Mid,atlantic silverside,5
2020_054_07,6/25/2020,Mackworth Island - Beach,07,Mid,green crab,53
2020_054_07,6/25/2020,Mackworth Island - Beach,07,Mid,atlantic silverside,5
2020_054_03,6/25/2020,Audubon,03,Inner,winter flounder,1
2020_054_03,6/25/2020,Audubon,03,Inner,atlantic herring,52
2020_054_03,6/25/2020,Audubon,03,Inner,atlantic tomcod,2
2020_054_03,6/25/2020,Audubon,03,Inner,atlantic silverside,2
2020_054_03,6/25/2020,Audubon,03,Inner,green crab,4
2020_054_02,6/25/2020,Skitterygusset,02,Inner,atlantic silverside,1
2020_054_02,6/25/2020,Skitterygusset,02,Inner,green crab,1
2020_054_02,6/25/2020,Skitterygusset,02,Inner,sturgeon spp,4
2020_055_06,7/6/2020,Mackworth Island - North,06,Mid,atlantic herring,325
2020_055_06,7/6/2020,Mackworth Island - North,06,Mid,winter flounder,79
2020_055_06,7/6/2020,Mackworth Island - North,06,Mid,atlantic silverside,4
2020_055_06,7/6/2020,Mackworth Island - North,06,Mid,threespine stickleback,1
2020_055_06,7/6/2020,Mackworth Island - North,06,Mid,green crab,4
2020_055_08,7/6/2020,Back Cove,08,Mid,atlantic herring,74
2020_056_12,7/7/2020,Alewife Cove,12,Outer,green crab,1
2020_056_10,7/7/2020,SMCC,10,Outer,atlantic herring,50
2020_056_10,7/7/2020,SMCC,10,Outer,pollock,1
2020_056_10,7/7/2020,SMCC,10,Outer,winter flounder,3
2020_056_10,7/7/2020,SMCC,10,Outer,atlantic silverside,4
2020_056_10,7/7/2020,SMCC,10,Outer,green crab,10
2020_056_03,7/7/2020,Audubon,03,Inner,alewife,71
2020_056_03,7/7/2020,Audubon,03,Inner,mummichog,13
2020_056_03,7/7/2020,Audubon,03,Inner,green crab,1
2020_056_03,7/7/2020,Audubon,03,Inner,northern pipefish,1
2020_056_01,7/7/2020,Presumpscot Moorings,01,Inner,alewife,1
2020_057_11,7/9/2020,Cushing Island,11,Outer,winter flounder,2
2020_057_06,7/9/2020,Mackworth Island - North,06,Mid,atlantic silverside,2
2020_057_06,7/9/2020,Mackworth Island - North,06,Mid,winter flounder,2
2020_057_06,7/9/2020,Mackworth Island - North,06,Mid,mummichog,3
2020_057_06,7/9/2020,Mackworth Island - North,06,Mid,green crab,65
2020_057_09,7/9/2020,Great Diamond Island,09,Outer,atlantic silverside,1
2020_057_02,7/9/2020,Skitterygusset,02,Inner,sturgeon spp,1
2020_057_02,7/9/2020,Skitterygusset,02,Inner,alewife,27
2020_057_02,7/9/2020,Skitterygusset,02,Inner,atlantic silverside,43
2020_058_04,7/21/2020,Mussel Cove,04,Mid,atlantic silverside,575
2020_058_04,7/21/2020,Mussel Cove,04,Mid,winter flounder,5
2020_058_04,7/21/2020,Mussel Cove,04,Mid,mummichog,1
2020_058_06,7/21/2020,Mackworth Island - North,06,Mid,green crab,10
2020_058_06,7/21/2020,Mackworth Island - North,06,Mid,winter flounder,5
2020_058_06,7/21/2020,Mackworth Island - North,06,Mid,atlantic silverside,5
2020_058_08,7/21/2020,Back Cove,08,Mid,atlantic silverside,4
2020_058_01,7/21/2020,Presumpscot Moorings,01,Inner,atlantic silverside,5
2020_058_03,7/21/2020,Audubon,03,Inner,alewife,25
2020_058_03,7/21/2020,Audubon,03,Inner,blueback herring,7
2020_058_03,7/21/2020,Audubon,03,Inner,atlantic silverside,9
2020_058_03,7/21/2020,Audubon,03,Inner,atlantic tomcod,1
2020_058_09,7/21/2020,Great Diamond Island,09,Outer,alewife,1
2020_058_09,7/21/2020,Great Diamond Island,09,Outer,winter flounder,1
2020_059_12,7/22/2020,Alewife Cove,12,Outer,sandlance,16
2020_059_11,7/22/2020,Cushing Island,11,Outer,winter flounder,3
2020_059_11,7/22/2020,Cushing Island,11,Outer,sandlance,54
2020_059_11,7/22/2020,Cushing Island,11,Outer,green crab,4
2020_059_11,7/22/2020,Cushing Island,11,Outer,atlantic silverside,15
2020_059_07,7/22/2020,Mackworth Island - Beach,07,Mid,green crab,14
2020_059_07,7/22/2020,Mackworth Island - Beach,07,Mid,atlantic silverside,4
2020_059_02,7/22/2020,Skitterygusset,02,Inner,green crab,1
2020_059_02,7/22/2020,Skitterygusset,02,Inner,atlantic silverside,9
2020_059_02,7/22/2020,Skitterygusset,02,Inner,alewife,525
2020_059_02,7/22/2020,Skitterygusset,02,Inner,atlantic herring,1
2020_059_05,7/22/2020,The Brothers - North,05,Mid,winter flounder,1
2020_059_10,7/22/2020,SMCC,10,Outer,atlantic herring,19
2020_059_10,7/22/2020,SMCC,10,Outer,alewife,1
2020_059_10,7/22/2020,SMCC,10,Outer,winter flounder,4
2020_060_10,8/6/2020,SMCC,10,Outer,atlantic tomcod,1
2020_060_11,8/6/2020,Cushing Island,11,Outer,atlantic silverside,25
2020_060_11,8/6/2020,Cushing Island,11,Outer,green crab,3
2020_060_11,8/6/2020,Cushing Island,11,Outer,winter flounder,2
2020_060_07,8/6/2020,Mackworth Island - Beach,07,Mid,atlantic silverside,4
2020_060_07,8/6/2020,Mackworth Island - Beach,07,Mid,winter flounder,3
2020_060_07,8/6/2020,Mackworth Island - Beach,07,Mid,green crab,25
2020_060_03,8/6/2020,Audubon,03,Inner,atlantic silverside,1008
2020_060_03,8/6/2020,Audubon,03,Inner,green crab,7
2020_060_03,8/6/2020,Audubon,03,Inner,alewife,1
2020_060_01,8/6/2020,Presumpscot Moorings,01,Inner,largemouth bass,1
2020_060_02,8/6/2020,Skitterygusset,02,Inner,atlantic silverside,1
2020_061_12,8/7/2020,Alewife Cove,12,Outer,sandlance,51
2020_061_04,8/7/2020,Mussel Cove,04,Mid,alewife,25
2020_061_04,8/7/2020,Mussel Cove,04,Mid,atlantic silverside,25
2020_061_05,8/7/2020,The Brothers - North,05,Mid,atlantic silverside,14
2020_061_05,8/7/2020,The Brothers - North,05,Mid,alewife,28
2020_061_05,8/7/2020,The Brothers - North,05,Mid,winter flounder,9
2020_061_05,8/7/2020,The Brothers - North,05,Mid,green crab,9
2020_061_05,8/7/2020,The Brothers - North,05,Mid,mummichog,3
2020_061_06,8/7/2020,Mackworth Island - North,06,Mid,green crab,12
2020_061_06,8/7/2020,Mackworth Island - North,06,Mid,alewife,102
2020_061_06,8/7/2020,Mackworth Island - North,06,Mid,winter flounder,26
2020_061_06,8/7/2020,Mackworth Island - North,06,Mid,atlantic silverside,1
2020_061_06,8/7/2020,Mackworth Island - North,06,Mid,mummichog,1
2020_061_09,8/7/2020,Great Diamond Island,09,Outer,winter flounder,1
2020_061_09,8/7/2020,Great Diamond Island,09,Outer,green crab,8
2020_062_11,8/19/2020,Cushing Island,11,Outer,green crab,5
2020_062_11,8/19/2020,Cushing Island,11,Outer,threespine stickleback,1
2020_062_11,8/19/2020,Cushing Island,11,Outer,atlantic silverside,60
2020_062_11,8/19/2020,Cushing Island,11,Outer,pollock,1
2020_062_11,8/19/2020,Cushing Island,11,Outer,atlantic tomcod,1
2020_062_07,8/19/2020,Mackworth Island - Beach,07,Mid,winter flounder,3
2020_062_07,8/19/2020,Mackworth Island - Beach,07,Mid,green crab,14
2020_062_07,8/19/2020,Mackworth Island - Beach,07,Mid,atlantic silverside,179
2020_062_05,8/19/2020,The Brothers - North,05,Mid,green crab,2
2020_062_05,8/19/2020,The Brothers - North,05,Mid,atlantic silverside,430
2020_062_05,8/19/2020,The Brothers - North,05,Mid,alewife,2
2020_062_05,8/19/2020,The Brothers - North,05,Mid,sandlance,1
2020_062_01,8/19/2020,Presumpscot Moorings,01,Inner,mummichog,7
2020_062_02,8/19/2020,Skitterygusset,02,Inner,atlantic silverside,83
2020_062_02,8/19/2020,Skitterygusset,02,Inner,blueback herring,1
2020_062_08,8/19/2020,Back Cove,08,Mid,mummichog,360
2020_062_08,8/19/2020,Back Cove,08,Mid,atlantic silverside,163
2020_063_12,8/20/2020,Alewife Cove,12,Outer,atlantic herring,45
2020_063_12,8/20/2020,Alewife Cove,12,Outer,atlantic silverside,1
2020_063_10,8/20/2020,SMCC,10,Outer,winter flounder,2
2020_063_10,8/20/2020,SMCC,10,Outer,atlantic silverside,225
2020_063_10,8/20/2020,SMCC,10,Outer,green crab,1
2020_063_10,8/20/2020,SMCC,10,Outer,alewife,5
2020_063_10,8/20/2020,SMCC,10,Outer,mummichog,3
2020_063_03,8/20/2020,Audubon,03,Inner,atlantic silverside,2230
2020_063_03,8/20/2020,Audubon,03,Inner,alewife,1
2020_063_03,8/20/2020,Audubon,03,Inner,winter flounder,3
2020_063_03,8/20/2020,Audubon,03,Inner,green crab,12
2020_063_06,8/20/2020,Mackworth Island - North,06,Mid,atlantic silverside,445
2020_063_06,8/20/2020,Mackworth Island - North,06,Mid,alewife,8
2020_063_06,8/20/2020,Mackworth Island - North,06,Mid,white mullet,6
2020_063_06,8/20/2020,Mackworth Island - North,06,Mid,green crab,5
2020_063_06,8/20/2020,Mackworth Island - North,06,Mid,atlantic herring,3
2020_063_04,8/20/2020,Mussel Cove,04,Mid,atlantic silverside,1026
2020_063_04,8/20/2020,Mussel Cove,04,Mid,green crab,1
2020_063_09,8/20/2020,Great Diamond Island,09,Outer,mummichog,1
2020_063_09,8/20/2020,Great Diamond Island,09,Outer,sandlance,2
2020_064_07,9/3/2020,Mackworth Island - Beach,07,Mid,atlantic silverside,170
2020_064_07,9/3/2020,Mackworth Island - Beach,07,Mid,green crab,1
2020_064_03,9/3/2020,Audubon,03,Inner,blueback herring,7
2020_064_03,9/3/2020,Audubon,03,Inner,atlantic silverside,9
2020_064_01,9/3/2020,Presumpscot Moorings,01,Inner,green crab,1
2020_064_02,9/3/2020,Skitterygusset,02,Inner,alewife,56
2020_064_02,9/3/2020,Skitterygusset,02,Inner,butterfish,2
2020_064_02,9/3/2020,Skitterygusset,02,Inner,atlantic silverside,423
2020_064_02,9/3/2020,Skitterygusset,02,Inner,mummichog,2
2020_064_04,9/3/2020,Mussel Cove,04,Mid,atlantic silverside,1813
2020_064_05,9/3/2020,The Brothers - North,05,Mid,atlantic silverside,359
2020_065_12,9/4/2020,Alewife Cove,12,Outer,northern puffer,1
2020_065_12,9/4/2020,Alewife Cove,12,Outer,atlantic silverside,1
2020_065_12,9/4/2020,Alewife Cove,12,Outer,alewife,1
2020_065_11,9/4/2020,Cushing Island,11,Outer,atlantic herring,1125
2020_065_10,9/4/2020,SMCC,10,Outer,atlantic silverside,7686
2020_065_08,9/4/2020,Back Cove,08,Mid,atlantic silverside,3980
2020_065_08,9/4/2020,Back Cove,08,Mid,mummichog,242
2020_065_08,9/4/2020,Back Cove,08,Mid,blueback herring,1
2020_065_08,9/4/2020,Back Cove,08,Mid,white mullet,1
2020_065_06,9/4/2020,Mackworth Island - North,06,Mid,alewife,250
2020_065_06,9/4/2020,Mackworth Island - North,06,Mid,atlantic silverside,1250
2020_065_06,9/4/2020,Mackworth Island - North,06,Mid,winter flounder,1
2020_065_06,9/4/2020,Mackworth Island - North,06,Mid,mummichog,6
2020_065_06,9/4/2020,Mackworth Island - North,06,Mid,green crab,5
2020_065_09,9/4/2020,Great Diamond Island,09,Outer,atlantic silverside,55
2021_066_11,6/10/2021,Cushing Island,11,Outer,winter flounder,3
2021_066_11,6/10/2021,Cushing Island,11,Outer,atlantic tomcod,1
2021_066_11,6/10/2021,Cushing Island,11,Outer,grubby sculpin,1
2021_066_10,6/10/2021,SMCC,10,Outer,sandlance,9
2021_066_10,6/10/2021,SMCC,10,Outer,winter flounder,3
2021_066_10,6/10/2021,SMCC,10,Outer,atlantic herring,6
2021_066_10,6/10/2021,SMCC,10,Outer,green crab,2
2021_066_09,6/10/2021,Great Diamond Island,09,Outer,atlantic herring,2
2021_066_09,6/10/2021,Great Diamond Island,09,Outer,atlantic tomcod,1
2021_066_09,6/10/2021,Great Diamond Island,09,Outer,sandlance,10
2021_066_09,6/10/2021,Great Diamond Island,09,Outer,atlantic silverside,1
2021_066_04,6/10/2021,Mussel Cove,04,Mid,atlantic herring,15
2021_066_04,6/10/2021,Mussel Cove,04,Mid,atlantic silverside,6
2021_066_04,6/10/2021,Mussel Cove,04,Mid,green crab,1
2021_066_05,6/10/2021,The Brothers - North,05,Mid,atlantic herring,21
2021_066_05,6/10/2021,The Brothers - North,05,Mid,atlantic silverside,3
2021_066_05,6/10/2021,The Brothers - North,05,Mid,green crab,1
2021_066_06,6/10/2021,Mackworth Island - North,06,Mid,mummichog,1
2021_066_06,6/10/2021,Mackworth Island - North,06,Mid,atlantic herring,20
2021_066_06,6/10/2021,Mackworth Island - North,06,Mid,green crab,2
2021_066_06,6/10/2021,Mackworth Island - North,06,Mid,atlantic silverside,12
2021_067_12,6/17/2021,Alewife Cove,12,Outer,sandlance,20
2021_067_12,6/17/2021,Alewife Cove,12,Outer,winter flounder,5
2021_067_12,6/17/2021,Alewife Cove,12,Outer,green crab,4
2021_067_03,6/17/2021,Audubon,03,Inner,northern pipefish,2
2021_067_03,6/17/2021,Audubon,03,Inner,atlantic silverside,31
2021_067_03,6/17/2021,Audubon,03,Inner,alewife,1
2021_067_03,6/17/2021,Audubon,03,Inner,winter flounder,2
2021_067_03,6/17/2021,Audubon,03,Inner,american shad,2
2021_067_03,6/17/2021,Audubon,03,Inner,green crab,4
2021_067_03,6/17/2021,Audubon,03,Inner,atlantic herring,6
2021_067_03,6/17/2021,Audubon,03,Inner,mummichog,4
2021_067_03,6/17/2021,Audubon,03,Inner,grubby sculpin,1
2021_067_03,6/17/2021,Audubon,03,Inner,killifish spp,1
2021_067_03,6/17/2021,Audubon,03,Inner,rock gunnel,1
2021_067_02,6/17/2021,Skitterygusset,02,Inner,green crab,1
2021_067_01,6/17/2021,Presumpscot Moorings,01,Inner,alewife,36
2021_067_01,6/17/2021,Presumpscot Moorings,01,Inner,atlantic silverside,2
2021_067_01,6/17/2021,Presumpscot Moorings,01,Inner,mummichog,90
2021_067_07,6/17/2021,Mackworth Island - Beach,07,Mid,mummichog,14
2021_067_07,6/17/2021,Mackworth Island - Beach,07,Mid,atlantic silverside,3
2021_067_07,6/17/2021,Mackworth Island - Beach,07,Mid,green crab,28
2021_067_08,6/17/2021,Back Cove,08,Mid,atlantic silverside,18
2021_067_08,6/17/2021,Back Cove,08,Mid,green crab,7
2021_067_08,6/17/2021,Back Cove,08,Mid,atlantic herring,4
2021_068_03,6/25/2021,Audubon,03,Inner,atlantic herring,316
2021_068_03,6/25/2021,Audubon,03,Inner,atlantic tomcod,1
2021_068_03,6/25/2021,Audubon,03,Inner,alewife,1
2021_068_03,6/25/2021,Audubon,03,Inner,atlantic silverside,3
2021_068_03,6/25/2021,Audubon,03,Inner,winter flounder,1
2021_068_03,6/25/2021,Audubon,03,Inner,mummichog,1
2021_068_03,6/25/2021,Audubon,03,Inner,green crab,13
2021_068_01,6/25/2021,Presumpscot Moorings,01,Inner,striped bass,1
2021_068_02,6/25/2021,Skitterygusset,02,Inner,atlantic herring,189
2021_068_07,6/25/2021,Mackworth Island - Beach,07,Mid,atlantic herring,1510
2021_068_07,6/25/2021,Mackworth Island - Beach,07,Mid,atlantic silverside,4
2021_068_07,6/25/2021,Mackworth Island - Beach,07,Mid,green crab,5
2021_068_10,6/25/2021,SMCC,10,Outer,atlantic herring,483
2021_069_12,6/30/2021,Alewife Cove,12,Outer,sandlance,15
2021_069_12,6/30/2021,Alewife Cove,12,Outer,winter flounder,3
2021_069_05,6/30/2021,The Brothers - North,05,Mid,atlantic silverside,4
2021_069_05,6/30/2021,The Brothers - North,05,Mid,mummichog,9
2021_069_05,6/30/2021,The Brothers - North,05,Mid,winter flounder,1
2021_069_05,6/30/2021,The Brothers - North,05,Mid,green crab,5
2021_069_06,6/30/2021,Mackworth Island - North,06,Mid,atlantic silverside,18
2021_069_06,6/30/2021,Mackworth Island - North,06,Mid,green crab,9
2021_069_06,6/30/2021,Mackworth Island - North,06,Mid,winter flounder,42
2021_069_06,6/30/2021,Mackworth Island - North,06,Mid,atlantic herring,5
2021_069_06,6/30/2021,Mackworth Island - North,06,Mid,grubby sculpin,5
2021_069_09,6/30/2021,Great Diamond Island,09,Outer,atlantic herring,26
2021_069_09,6/30/2021,Great Diamond Island,09,Outer,northern pipefish,1
2021_069_09,6/30/2021,Great Diamond Island,09,Outer,winter flounder,32
2021_069_09,6/30/2021,Great Diamond Island,09,Outer,green crab,1
2021_069_04,6/30/2021,Mussel Cove,04,Mid,green crab,2
2021_070_10,7/7/2021,SMCC,10,Outer,atlantic herring,11
2021_070_10,7/7/2021,SMCC,10,Outer,winter flounder,2
2021_070_10,7/7/2021,SMCC,10,Outer,green crab,12
