"loc_id","date","site_name","site_id","bay_location","species_name","catch","week","month","year"
"2016_036_03",2016-08-11,"Audubon","03","Inner","alewife",2,32,8,2016
"2016_036_06",2016-08-11,"Mackworth Island - North","06","Mid","atlantic silverside",6,32,8,2016
"2016_036_06",2016-08-11,"Mackworth Island - North","06","Mid","mummichog",22,32,8,2016
"2016_036_06",2016-08-11,"Mackworth Island - North","06","Mid","green crab",16,32,8,2016
"2016_036_06",2016-08-11,"Mackworth Island - North","06","Mid","winter flounder",1,32,8,2016
"2016_036_05",2016-08-11,"The Brothers - North","05","Mid","atlantic silverside",65,32,8,2016
"2016_036_05",2016-08-11,"The Brothers - North","05","Mid","winter flounder",2,32,8,2016
"2016_036_05",2016-08-11,"The Brothers - North","05","Mid","mummichog",5,32,8,2016
"2016_036_04",2016-08-11,"Mussel Cove","04","Mid","atlantic silverside",2014,32,8,2016
"2016_036_04",2016-08-11,"Mussel Cove","04","Mid","mummichog",1618,32,8,2016
"2016_036_04",2016-08-11,"Mussel Cove","04","Mid","winter flounder",67,32,8,2016
"2016_036_04",2016-08-11,"Mussel Cove","04","Mid","alewife",7,32,8,2016
"2016_036_11",2016-08-11,"Cushing Island","11","Outer","atlantic silverside",1,32,8,2016
"2016_036_11",2016-08-11,"Cushing Island","11","Outer","green crab",7,32,8,2016
"2016_036_11",2016-08-11,"Cushing Island","11","Outer","winter flounder",4,32,8,2016
"2016_037_02",2016-08-18,"Skitterygusset","02","Inner","atlantic silverside",15,33,8,2016
"2016_037_02",2016-08-18,"Skitterygusset","02","Inner","mummichog",353,33,8,2016
"2016_037_08",2016-08-18,"Back Cove","08","Mid","green crab",1,33,8,2016
"2016_037_08",2016-08-18,"Back Cove","08","Mid","mummichog",106,33,8,2016
"2016_037_09",2016-08-18,"Great Diamond Island","09","Outer","green crab",10,33,8,2016
"2016_037_09",2016-08-18,"Great Diamond Island","09","Outer","atlantic silverside",57,33,8,2016
"2016_037_09",2016-08-18,"Great Diamond Island","09","Outer","winter flounder",3,33,8,2016
"2016_037_09",2016-08-18,"Great Diamond Island","09","Outer","mummichog",5,33,8,2016
"2016_037_10",2016-08-18,"SMCC","10","Outer","atlantic silverside",1,33,8,2016
"2016_037_10",2016-08-18,"SMCC","10","Outer","green crab",4,33,8,2016
"2016_037_07",2016-08-18,"Mackworth Island - Beach","07","Mid","atlantic silverside",107,33,8,2016
"2016_037_07",2016-08-18,"Mackworth Island - Beach","07","Mid","winter flounder",6,33,8,2016
"2016_037_07",2016-08-18,"Mackworth Island - Beach","07","Mid","green crab",35,33,8,2016
"2016_037_07",2016-08-18,"Mackworth Island - Beach","07","Mid","mummichog",4,33,8,2016
"2016_037_12",2016-08-18,"Alewife Cove","12","Outer","green crab",1,33,8,2016
"2016_038_04",2016-09-02,"Mussel Cove","04","Mid","green crab",8,35,9,2016
"2016_038_04",2016-09-02,"Mussel Cove","04","Mid","winter flounder",20,35,9,2016
"2016_038_04",2016-09-02,"Mussel Cove","04","Mid","atlantic silverside",17,35,9,2016
"2016_038_04",2016-09-02,"Mussel Cove","04","Mid","shorthorn sculpin",1,35,9,2016
"2016_038_13",2016-09-02,"The Brothers - South","13","Mid","atlantic silverside",2370,35,9,2016
"2016_038_13",2016-09-02,"The Brothers - South","13","Mid","winter flounder",5,35,9,2016
"2016_038_13",2016-09-02,"The Brothers - South","13","Mid","mummichog",593,35,9,2016
"2016_038_13",2016-09-02,"The Brothers - South","13","Mid","green crab",2,35,9,2016
"2016_038_13",2016-09-02,"The Brothers - South","13","Mid","mullet",1,35,9,2016
"2016_038_06",2016-09-02,"Mackworth Island - North","06","Mid","atlantic silverside",75,35,9,2016
"2016_038_06",2016-09-02,"Mackworth Island - North","06","Mid","mummichog",1,35,9,2016
"2016_038_03",2016-09-02,"Audubon","03","Inner","atlantic silverside",1036,35,9,2016
"2016_038_03",2016-09-02,"Audubon","03","Inner","bluefish",6,35,9,2016
"2016_038_03",2016-09-02,"Audubon","03","Inner","winter flounder",5,35,9,2016
"2016_038_03",2016-09-02,"Audubon","03","Inner","green crab",19,35,9,2016
"2016_038_01",2016-09-02,"Presumpscot Moorings","01","Inner","atlantic silverside",1196,35,9,2016
"2016_038_01",2016-09-02,"Presumpscot Moorings","01","Inner","green crab",1,35,9,2016
"2016_038_01",2016-09-02,"Presumpscot Moorings","01","Inner","alewife",3,35,9,2016
"2016_038_01",2016-09-02,"Presumpscot Moorings","01","Inner","winter flounder",1,35,9,2016
"2016_038_11",2016-09-02,"Cushing Island","11","Outer","alewife",61,35,9,2016
"2016_038_11",2016-09-02,"Cushing Island","11","Outer","smallmouth bass",7,35,9,2016
"2016_038_11",2016-09-02,"Cushing Island","11","Outer","banded killifish",12,35,9,2016
"2016_038_11",2016-09-02,"Cushing Island","11","Outer","largemouth bass",1,35,9,2016
"2016_039_10",2016-09-07,"SMCC","10","Outer","green crab",8,36,9,2016
"2016_039_10",2016-09-07,"SMCC","10","Outer","atlantic silverside",41,36,9,2016
"2016_039_10",2016-09-07,"SMCC","10","Outer","winter flounder",8,36,9,2016
"2016_039_10",2016-09-07,"SMCC","10","Outer","shorthorn sculpin",1,36,9,2016
"2016_039_09",2016-09-07,"Great Diamond Island","09","Outer","atlantic silverside",2209,36,9,2016
"2016_039_09",2016-09-07,"Great Diamond Island","09","Outer","winter flounder",1,36,9,2016
"2016_039_09",2016-09-07,"Great Diamond Island","09","Outer","green crab",1,36,9,2016
"2016_039_09",2016-09-07,"Great Diamond Island","09","Outer","mummichog",47,36,9,2016
"2016_039_07",2016-09-07,"Mackworth Island - Beach","07","Mid","atlantic silverside",1910,36,9,2016
"2016_039_07",2016-09-07,"Mackworth Island - Beach","07","Mid","mummichog",32,36,9,2016
"2016_039_07",2016-09-07,"Mackworth Island - Beach","07","Mid","green crab",1,36,9,2016
"2016_039_02",2016-09-07,"Skitterygusset","02","Inner","atlantic silverside",964,36,9,2016
"2016_039_02",2016-09-07,"Skitterygusset","02","Inner","bluefish",1,36,9,2016
"2016_039_02",2016-09-07,"Skitterygusset","02","Inner","mummichog",3,36,9,2016
"2016_039_02",2016-09-07,"Skitterygusset","02","Inner","green crab",3,36,9,2016
"2016_039_08",2016-09-07,"Back Cove","08","Mid","atlantic silverside",44,36,9,2016
"2016_039_08",2016-09-07,"Back Cove","08","Mid","mummichog",152,36,9,2016
"2016_039_08",2016-09-07,"Back Cove","08","Mid","green crab",6,36,9,2016
"2017_040_02",2017-06-22,"Skitterygusset","02","Inner","tomcod",2,25,6,2017
"2017_040_02",2017-06-22,"Skitterygusset","02","Inner","atlantic silverside",20,25,6,2017
"2017_040_02",2017-06-22,"Skitterygusset","02","Inner","green crab",1,25,6,2017
"2017_040_06",2017-06-22,"Mackworth Island - North","06","Mid","atlantic silverside",9,25,6,2017
"2017_040_06",2017-06-22,"Mackworth Island - North","06","Mid","atlantic herring",1505,25,6,2017
"2017_040_06",2017-06-22,"Mackworth Island - North","06","Mid","green crab",3,25,6,2017
"2017_040_06",2017-06-22,"Mackworth Island - North","06","Mid","winter flounder",4,25,6,2017
"2017_040_04",2017-06-22,"Mussel Cove","04","Mid","atlantic silverside",79,25,6,2017
"2017_040_04",2017-06-22,"Mussel Cove","04","Mid","green crab",1,25,6,2017
"2017_040_09",2017-06-22,"Great Diamond Island","09","Outer","shorthorn sculpin",9,25,6,2017
"2017_040_11",2017-06-22,"Cushing Island","11","Outer","winter flounder",1,25,6,2017
"2017_040_11",2017-06-22,"Cushing Island","11","Outer","green crab",3,25,6,2017
"2017_040_11",2017-06-22,"Cushing Island","11","Outer","tomcod",1,25,6,2017
"2017_040_11",2017-06-22,"Cushing Island","11","Outer","shorthorn sculpin",2,25,6,2017
"2017_040_10",2017-06-22,"SMCC","10","Outer","northern pipefish",1,25,6,2017
"2017_040_10",2017-06-22,"SMCC","10","Outer","tomcod",5,25,6,2017
"2017_040_10",2017-06-22,"SMCC","10","Outer","shorthorn sculpin",3,25,6,2017
"2017_040_10",2017-06-22,"SMCC","10","Outer","green crab",8,25,6,2017
"2017_041_12",2017-06-27,"Alewife Cove","12","Outer","sandlance",1,26,6,2017
"2017_041_12",2017-06-27,"Alewife Cove","12","Outer","slimy sculpin",1,26,6,2017
"2017_041_05",2017-06-27,"The Brothers - North","05","Mid","green crab",1,26,6,2017
"2017_041_05",2017-06-27,"The Brothers - North","05","Mid","atlantic silverside",7,26,6,2017
"2017_041_05",2017-06-27,"The Brothers - North","05","Mid","tomcod",2,26,6,2017
"2017_041_07",2017-06-27,"Mackworth Island - Beach","07","Mid","atlantic herring",7325,26,6,2017
"2017_041_07",2017-06-27,"Mackworth Island - Beach","07","Mid","tomcod",1,26,6,2017
"2017_041_07",2017-06-27,"Mackworth Island - Beach","07","Mid","green crab",19,26,6,2017
"2017_041_07",2017-06-27,"Mackworth Island - Beach","07","Mid","atlantic silverside",1,26,6,2017
"2017_041_01",2017-06-27,"Presumpscot Moorings","01","Inner","mummichog",1,26,6,2017
"2017_041_03",2017-06-27,"Audubon","03","Inner","tomcod",2,26,6,2017
"2017_041_03",2017-06-27,"Audubon","03","Inner","atlantic herring",18,26,6,2017
"2017_041_03",2017-06-27,"Audubon","03","Inner","mummichog",13,26,6,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","grubby sculpin",3,27,7,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","tomcod",3,27,7,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","atlantic herring",3,27,7,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","alewife",49,27,7,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","green crab",2,27,7,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","northern pipefish",1,27,7,2017
"2017_042_10",2017-07-06,"SMCC","10","Outer","atlantic silverside",3,27,7,2017
"2017_042_02",2017-07-06,"Skitterygusset","02","Inner","green crab",1,27,7,2017
"2017_042_04",2017-07-06,"Mussel Cove","04","Mid","atlantic herring",422,27,7,2017
"2017_042_04",2017-07-06,"Mussel Cove","04","Mid","atlantic silverside",3,27,7,2017
"2017_042_09",2017-07-06,"Great Diamond Island","09","Outer","green crab",2,27,7,2017
"2017_042_11",2017-07-06,"Cushing Island","11","Outer","atlantic herring",613,27,7,2017
"2017_043_12",2017-07-12,"Alewife Cove","12","Outer","winter flounder",1,28,7,2017
"2017_043_12",2017-07-12,"Alewife Cove","12","Outer","sandlance",1,28,7,2017
"2017_043_01",2017-07-12,"Presumpscot Moorings","01","Inner","atlantic silverside",6,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","green crab",4,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","horseshoe crab",1,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","northern pipefish",1,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","winter flounder",1,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","atlantic silverside",82,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","bluefish",1,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","atlantic herring",1,28,7,2017
"2017_043_03",2017-07-12,"Audubon","03","Inner","alewife",1,28,7,2017
"2017_043_07",2017-07-12,"Mackworth Island - Beach","07","Mid","atlantic herring",74,28,7,2017
"2017_043_07",2017-07-12,"Mackworth Island - Beach","07","Mid","striped sculpin",1,28,7,2017
"2017_043_07",2017-07-12,"Mackworth Island - Beach","07","Mid","green crab",21,28,7,2017
"2017_043_07",2017-07-12,"Mackworth Island - Beach","07","Mid","winter flounder",1,28,7,2017
"2017_044_02",2017-07-18,"Skitterygusset","02","Inner","atlantic silverside",28,29,7,2017
"2017_044_02",2017-07-18,"Skitterygusset","02","Inner","alewife",2,29,7,2017
"2017_044_02",2017-07-18,"Skitterygusset","02","Inner","mummichog",2,29,7,2017
"2017_044_02",2017-07-18,"Skitterygusset","02","Inner","green crab",5,29,7,2017
"2017_044_06",2017-07-18,"Mackworth Island - North","06","Mid","green crab",6,29,7,2017
"2017_044_06",2017-07-18,"Mackworth Island - North","06","Mid","tomcod",4,29,7,2017
"2017_044_06",2017-07-18,"Mackworth Island - North","06","Mid","winter flounder",2,29,7,2017
"2017_044_06",2017-07-18,"Mackworth Island - North","06","Mid","grubby sculpin",16,29,7,2017
"2017_044_06",2017-07-18,"Mackworth Island - North","06","Mid","northern pipefish",1,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","green crab",2,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","winter flounder",20,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","atlantic silverside",13,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","northern pipefish",2,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","mummichog",4,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","atlantic herring",2,29,7,2017
"2017_044_04",2017-07-18,"Mussel Cove","04","Mid","grubby sculpin",6,29,7,2017
"2017_044_09",2017-07-18,"Great Diamond Island","09","Outer","green crab",2,29,7,2017
"2017_044_11",2017-07-18,"Cushing Island","11","Outer","green crab",4,29,7,2017
"2017_044_11",2017-07-18,"Cushing Island","11","Outer","shorthorn sculpin",2,29,7,2017
"2017_044_11",2017-07-18,"Cushing Island","11","Outer","tomcod",2,29,7,2017
"2017_044_11",2017-07-18,"Cushing Island","11","Outer","alewife",3,29,7,2017
"2017_044_11",2017-07-18,"Cushing Island","11","Outer","winter flounder",1,29,7,2017
"2017_044_10",2017-07-18,"SMCC","10","Outer","green crab",4,29,7,2017
"2017_044_10",2017-07-18,"SMCC","10","Outer","winter flounder",5,29,7,2017
"2017_044_10",2017-07-18,"SMCC","10","Outer","tomcod",2,29,7,2017
"2017_044_10",2017-07-18,"SMCC","10","Outer","grubby sculpin",1,29,7,2017
"2017_044_10",2017-07-18,"SMCC","10","Outer","rock gunnel",2,29,7,2017
"2017_045_12",2017-07-26,"Alewife Cove","12","Outer","sandlance",12,30,7,2017
"2017_045_12",2017-07-26,"Alewife Cove","12","Outer","grubby sculpin",2,30,7,2017
"2017_045_07",2017-07-26,"Mackworth Island - Beach","07","Mid","green crab",6,30,7,2017
"2017_045_07",2017-07-26,"Mackworth Island - Beach","07","Mid","alewife",2,30,7,2017
"2017_045_07",2017-07-26,"Mackworth Island - Beach","07","Mid","mummichog",6,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","atlantic menhaden",88,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","winter flounder",4,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","atlantic silverside",4,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","green crab",29,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","tomcod",5,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","bluefish",1,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","mummichog",4,30,7,2017
"2017_045_03",2017-07-26,"Audubon","03","Inner","alewife",5,30,7,2017
"2017_045_05",2017-07-26,"The Brothers - North","05","Mid","atlantic silverside",1,30,7,2017
"2017_045_08",2017-07-26,"Back Cove","08","Mid","atlantic silverside",1,30,7,2017
"2017_046_02",2017-08-02,"Skitterygusset","02","Inner","atlantic silverside",292,31,8,2017
"2017_046_02",2017-08-02,"Skitterygusset","02","Inner","green crab",15,31,8,2017
"2017_046_06",2017-08-02,"Mackworth Island - North","06","Mid","atlantic herring",16,31,8,2017
"2017_046_06",2017-08-02,"Mackworth Island - North","06","Mid","atlantic silverside",3,31,8,2017
"2017_046_06",2017-08-02,"Mackworth Island - North","06","Mid","green crab",3,31,8,2017
"2017_046_06",2017-08-02,"Mackworth Island - North","06","Mid","grubby sculpin",1,31,8,2017
"2017_046_04",2017-08-02,"Mussel Cove","04","Mid","atlantic silverside",42,31,8,2017
"2017_046_04",2017-08-02,"Mussel Cove","04","Mid","mummichog",3,31,8,2017
"2017_046_09",2017-08-02,"Great Diamond Island","09","Outer","winter flounder",2,31,8,2017
"2017_046_09",2017-08-02,"Great Diamond Island","09","Outer","green crab",4,31,8,2017
"2017_046_09",2017-08-02,"Great Diamond Island","09","Outer","sandlance",1,31,8,2017
"2017_046_09",2017-08-02,"Great Diamond Island","09","Outer","atlantic silverside",2,31,8,2017
"2017_046_11",2017-08-02,"Cushing Island","11","Outer","grubby sculpin",3,31,8,2017
"2017_046_11",2017-08-02,"Cushing Island","11","Outer","green crab",4,31,8,2017
"2017_046_10",2017-08-02,"SMCC","10","Outer","winter flounder",2,31,8,2017
"2017_046_10",2017-08-02,"SMCC","10","Outer","green crab",3,31,8,2017
"2017_047_12",2017-08-11,"Alewife Cove","12","Outer","atlantic silverside",1,32,8,2017
"2017_047_12",2017-08-11,"Alewife Cove","12","Outer","winter flounder",1,32,8,2017
"2017_047_12",2017-08-11,"Alewife Cove","12","Outer","sandlance",10,32,8,2017
"2017_047_12",2017-08-11,"Alewife Cove","12","Outer","green crab",3,32,8,2017
"2017_047_03",2017-08-11,"Audubon","03","Inner","mummichog",35,32,8,2017
"2017_047_03",2017-08-11,"Audubon","03","Inner","winter flounder",4,32,8,2017
"2017_047_03",2017-08-11,"Audubon","03","Inner","atlantic silverside",4,32,8,2017
"2017_047_03",2017-08-11,"Audubon","03","Inner","green crab",4,32,8,2017
"2017_047_01",2017-08-11,"Presumpscot Moorings","01","Inner","mummichog",22,32,8,2017
"2017_047_01",2017-08-11,"Presumpscot Moorings","01","Inner","atlantic silverside",270,32,8,2017
"2017_047_07",2017-08-11,"Mackworth Island - Beach","07","Mid","atlantic silverside",23,32,8,2017
"2017_047_07",2017-08-11,"Mackworth Island - Beach","07","Mid","green crab",8,32,8,2017
"2017_047_08",2017-08-11,"Back Cove","08","Mid","green crab",5,32,8,2017
"2017_047_08",2017-08-11,"Back Cove","08","Mid","winter flounder",2,32,8,2017
"2017_047_08",2017-08-11,"Back Cove","08","Mid","atlantic silverside",5,32,8,2017
"2017_047_08",2017-08-11,"Back Cove","08","Mid","mummichog",1,32,8,2017
"2017_047_13",2017-08-11,"The Brothers - South","13","Mid","mummichog",2,32,8,2017
"2017_047_13",2017-08-11,"The Brothers - South","13","Mid","grubby sculpin",1,32,8,2017
"2017_047_13",2017-08-11,"The Brothers - South","13","Mid","sandlance",1,32,8,2017
"2017_047_13",2017-08-11,"The Brothers - South","13","Mid","atlantic silverside",1,32,8,2017
"2017_048_10",2017-08-25,"SMCC","10","Outer","grubby sculpin",2,34,8,2017
"2017_048_10",2017-08-25,"SMCC","10","Outer","winter flounder",1,34,8,2017
"2017_048_11",2017-08-25,"Cushing Island","11","Outer","tomcod",1,34,8,2017
"2017_048_11",2017-08-25,"Cushing Island","11","Outer","green crab",10,34,8,2017
"2017_048_11",2017-08-25,"Cushing Island","11","Outer","atlantic silverside",8,34,8,2017
"2017_048_11",2017-08-25,"Cushing Island","11","Outer","winter flounder",2,34,8,2017
"2017_048_11",2017-08-25,"Cushing Island","11","Outer","grubby sculpin",2,34,8,2017
"2017_048_09",2017-08-25,"Great Diamond Island","09","Outer","atlantic silverside",17,34,8,2017
"2017_048_09",2017-08-25,"Great Diamond Island","09","Outer","grubby sculpin",1,34,8,2017
"2017_048_09",2017-08-25,"Great Diamond Island","09","Outer","green crab",3,34,8,2017
"2017_048_09",2017-08-25,"Great Diamond Island","09","Outer","winter flounder",23,34,8,2017
"2017_048_09",2017-08-25,"Great Diamond Island","09","Outer","mummichog",1,34,8,2017
"2017_048_04",2017-08-25,"Mussel Cove","04","Mid","atlantic silverside",390,34,8,2017
"2017_048_04",2017-08-25,"Mussel Cove","04","Mid","mummichog",1310,34,8,2017
"2017_048_04",2017-08-25,"Mussel Cove","04","Mid","green crab",1,34,8,2017
"2017_048_06",2017-08-25,"Mackworth Island - North","06","Mid","atlantic herring",762,34,8,2017
"2017_048_06",2017-08-25,"Mackworth Island - North","06","Mid","winter flounder",3,34,8,2017
"2017_048_06",2017-08-25,"Mackworth Island - North","06","Mid","sandlance",3,34,8,2017
"2017_048_06",2017-08-25,"Mackworth Island - North","06","Mid","green crab",7,34,8,2017
"2017_048_02",2017-08-25,"Skitterygusset","02","Inner","green crab",4,34,8,2017
"2017_048_02",2017-08-25,"Skitterygusset","02","Inner","sandlance",4,34,8,2017
"2017_048_02",2017-08-25,"Skitterygusset","02","Inner","unID sturgeon",1,34,8,2017
"2017_049_08",2017-09-15,"Back Cove","08","Mid","atlantic silverside",17,37,9,2017
"2017_049_08",2017-09-15,"Back Cove","08","Mid","winter flounder",1,37,9,2017
"2017_049_03",2017-09-15,"Audubon","03","Inner","atlantic silverside",463,37,9,2017
"2017_049_03",2017-09-15,"Audubon","03","Inner","alewife",2,37,9,2017
"2017_049_03",2017-09-15,"Audubon","03","Inner","mummichog",72,37,9,2017
"2017_049_03",2017-09-15,"Audubon","03","Inner","green crab",1,37,9,2017
"2017_049_07",2017-09-15,"Mackworth Island - Beach","07","Mid","atlantic silverside",193,37,9,2017
"2017_049_07",2017-09-15,"Mackworth Island - Beach","07","Mid","atlantic herring",3,37,9,2017
"2017_049_07",2017-09-15,"Mackworth Island - Beach","07","Mid","alewife",6,37,9,2017
"2017_049_07",2017-09-15,"Mackworth Island - Beach","07","Mid","winter flounder",1,37,9,2017
"2017_049_07",2017-09-15,"Mackworth Island - Beach","07","Mid","green crab",5,37,9,2017
"2017_049_01",2017-09-15,"Presumpscot Moorings","01","Inner","atlantic silverside",52,37,9,2017
"2017_049_01",2017-09-15,"Presumpscot Moorings","01","Inner","green crab",5,37,9,2017
"2017_049_01",2017-09-15,"Presumpscot Moorings","01","Inner","mummichog",45,37,9,2017
"2017_049_05",2017-09-15,"The Brothers - North","05","Mid","grubby sculpin",1,37,9,2017
"2017_049_05",2017-09-15,"The Brothers - North","05","Mid","atlantic silverside",2,37,9,2017
"2017_049_05",2017-09-15,"The Brothers - North","05","Mid","mummichog",2,37,9,2017
"2017_049_12",2017-09-15,"Alewife Cove","12","Outer","sandlance",25,37,9,2017
"2017_049_12",2017-09-15,"Alewife Cove","12","Outer","grubby sculpin",5,37,9,2017
"2018_050_03",2018-06-15,"Audubon","03","Inner","atlantic herring",255,24,6,2018
"2018_050_03",2018-06-15,"Audubon","03","Inner","green crab",1,24,6,2018
"2018_050_03",2018-06-15,"Audubon","03","Inner","atlantic silverside",27,24,6,2018
"2018_050_03",2018-06-15,"Audubon","03","Inner","mummichog",2,24,6,2018
"2018_050_03",2018-06-15,"Audubon","03","Inner","alewife",1,24,6,2018
"2018_050_01",2018-06-15,"Presumpscot Moorings","01","Inner","alewife",153,24,6,2018
"2018_050_01",2018-06-15,"Presumpscot Moorings","01","Inner","atlantic herring",5,24,6,2018
"2018_050_01",2018-06-15,"Presumpscot Moorings","01","Inner","atlantic silverside",2,24,6,2018
"2018_050_01",2018-06-15,"Presumpscot Moorings","01","Inner","mummichog",8,24,6,2018
"2018_050_11",2018-06-15,"Cushing Island","11","Outer","tomcod",1,24,6,2018
"2018_050_06",2018-06-15,"Mackworth Island - North","06","Mid","mummichog",4,24,6,2018
"2018_050_06",2018-06-15,"Mackworth Island - North","06","Mid","tomcod",1,24,6,2018
"2018_050_04",2018-06-15,"Mussel Cove","04","Mid","mummichog",1,24,6,2018
"2018_051_10",2018-06-27,"SMCC","10","Outer","green crab",10,26,6,2018
"2018_051_10",2018-06-27,"SMCC","10","Outer","grubby sculpin",3,26,6,2018
"2018_051_10",2018-06-27,"SMCC","10","Outer","winter flounder",2,26,6,2018
"2018_051_02",2018-06-27,"Skitterygusset","02","Inner","green crab",1,26,6,2018
"2018_051_02",2018-06-27,"Skitterygusset","02","Inner","mummichog",1,26,6,2018
"2018_051_02",2018-06-27,"Skitterygusset","02","Inner","shortnose sturgeon",1,26,6,2018
"2018_051_08",2018-06-27,"Back Cove","08","Mid","atlantic silverside",17,26,6,2018
"2018_051_08",2018-06-27,"Back Cove","08","Mid","atlantic herring",17,26,6,2018
"2018_051_08",2018-06-27,"Back Cove","08","Mid","american shad",1,26,6,2018
"2018_051_12",2018-06-27,"Alewife Cove","12","Outer","green crab",1,26,6,2018
"2018_052_10",2018-07-11,"SMCC","10","Outer","green crab",16,28,7,2018
"2018_052_10",2018-07-11,"SMCC","10","Outer","northern pipefish",2,28,7,2018
"2018_052_10",2018-07-11,"SMCC","10","Outer","atlantic herring",1,28,7,2018
"2018_052_10",2018-07-11,"SMCC","10","Outer","winter flounder",9,28,7,2018
"2018_052_10",2018-07-11,"SMCC","10","Outer","grubby sculpin",2,28,7,2018
"2018_052_10",2018-07-11,"SMCC","10","Outer","rock gunnel",1,28,7,2018
"2018_052_07",2018-07-11,"Mackworth Island - Beach","07","Mid","green crab",53,28,7,2018
"2018_052_07",2018-07-11,"Mackworth Island - Beach","07","Mid","atlantic herring",3,28,7,2018
"2018_052_07",2018-07-11,"Mackworth Island - Beach","07","Mid","winter flounder",15,28,7,2018
"2018_052_07",2018-07-11,"Mackworth Island - Beach","07","Mid","atlantic silverside",5,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","atlantic silverside",54,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","atlantic herring",1,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","atlantic menhaden",1,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","blueback herring",1,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","tomcod",1,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","mummichog",2,28,7,2018
"2018_052_03",2018-07-11,"Audubon","03","Inner","green crab",9,28,7,2018
"2018_052_01",2018-07-11,"Presumpscot Moorings","01","Inner","atlantic menhaden",495,28,7,2018
"2018_052_01",2018-07-11,"Presumpscot Moorings","01","Inner","atlantic silverside",4,28,7,2018
"2018_052_01",2018-07-11,"Presumpscot Moorings","01","Inner","alewife",1,28,7,2018
"2018_052_01",2018-07-11,"Presumpscot Moorings","01","Inner","golden shiner",1,28,7,2018
"2018_052_06",2018-07-11,"Mackworth Island - North","06","Mid","atlantic herring",445,28,7,2018
"2018_052_06",2018-07-11,"Mackworth Island - North","06","Mid","winter flounder",15,28,7,2018
"2018_052_06",2018-07-11,"Mackworth Island - North","06","Mid","green crab",5,28,7,2018
"2018_052_04",2018-07-11,"Mussel Cove","04","Mid","sandlance",436,28,7,2018
"2018_052_04",2018-07-11,"Mussel Cove","04","Mid","atlantic silverside",2,28,7,2018
"2018_052_04",2018-07-11,"Mussel Cove","04","Mid","atlantic herring",2,28,7,2018
"2018_052_09",2018-07-11,"Great Diamond Island","09","Outer","atlantic herring",142,28,7,2018
"2018_052_09",2018-07-11,"Great Diamond Island","09","Outer","atlantic silverside",2,28,7,2018
"2018_052_09",2018-07-11,"Great Diamond Island","09","Outer","green crab",1,28,7,2018
"2018_052_09",2018-07-11,"Great Diamond Island","09","Outer","winter flounder",8,28,7,2018
"2018_052_09",2018-07-11,"Great Diamond Island","09","Outer","threespine stickleback",1,28,7,2018
"2020_053_10",2020-06-24,"SMCC","10","Outer","atlantic herring",2,26,6,2020
"2020_053_10",2020-06-24,"SMCC","10","Outer","periwinkle",1,26,6,2020
"2020_053_11",2020-06-24,"Cushing Island","11","Outer","shorthorn sculpin",2,26,6,2020
"2020_053_11",2020-06-24,"Cushing Island","11","Outer","green crab",6,26,6,2020
"2020_053_11",2020-06-24,"Cushing Island","11","Outer","tomcod",1,26,6,2020
"2020_053_09",2020-06-24,"Great Diamond Island","09","Outer","green crab",1,26,6,2020
"2020_053_05",2020-06-24,"The Brothers - North","05","Mid","atlantic silverside",1,26,6,2020
"2020_053_05",2020-06-24,"The Brothers - North","05","Mid","green crab",2,26,6,2020
