species_name,length_mm,week,year,Group
atlantic silverside,109,34,2017,2
atlantic silverside,112,34,2017,2
atlantic silverside,112,34,2017,2
atlantic silverside,115,34,2017,2
atlantic silverside,117,34,2017,2
atlantic silverside,118,34,2017,2
atlantic silverside,118,34,2017,2
atlantic silverside,122,34,2017,2
atlantic silverside,123,34,2017,2
atlantic silverside,124,34,2017,2
atlantic silverside,124,34,2017,2
atlantic silverside,129,34,2017,2
atlantic silverside,133,34,2017,2
atlantic silverside,57,37,2017,1
atlantic silverside,60,37,2017,1
atlantic silverside,61,37,2017,1
atlantic silverside,62,37,2017,1
atlantic silverside,62,37,2017,1
atlantic silverside,62,37,2017,1
atlantic silverside,62,37,2017,1
atlantic silverside,62,37,2017,1
atlantic silverside,63,37,2017,1
atlantic silverside,64,37,2017,1
atlantic silverside,65,37,2017,1
atlantic silverside,65,37,2017,1
atlantic silverside,65,37,2017,1
atlantic silverside,66,37,2017,1
atlantic silverside,67,37,2017,1
atlantic silverside,67,37,2017,1
atlantic silverside,68,37,2017,1
atlantic silverside,68,37,2017,1
atlantic silverside,69,37,2017,1
atlantic silverside,69,37,2017,1
atlantic silverside,70,37,2017,1
atlantic silverside,70,37,2017,1
atlantic silverside,70,37,2017,1
atlantic silverside,70,37,2017,1
atlantic silverside,70,37,2017,1
atlantic silverside,70,37,2017,1
atlantic silverside,71,37,2017,1
atlantic silverside,71,37,2017,1
atlantic silverside,71,37,2017,1
atlantic silverside,71,37,2017,1
atlantic silverside,72,37,2017,1
atlantic silverside,72,37,2017,1
atlantic silverside,72,37,2017,1
atlantic silverside,73,37,2017,1
atlantic silverside,74,37,2017,1
atlantic silverside,75,37,2017,1
atlantic silverside,75,37,2017,1
atlantic silverside,77,37,2017,1
atlantic silverside,77,37,2017,1
atlantic silverside,77,37,2017,1
atlantic silverside,78,37,2017,1
atlantic silverside,78,37,2017,1
atlantic silverside,79,37,2017,1
atlantic silverside,79,37,2017,1
atlantic silverside,80,37,2017,1
atlantic silverside,81,37,2017,1
atlantic silverside,81,37,2017,1
atlantic silverside,82,37,2017,1
atlantic silverside,82,37,2017,1
atlantic silverside,83,37,2017,1
atlantic silverside,83,37,2017,1
atlantic silverside,85,37,2017,1
atlantic silverside,85,37,2017,1
atlantic silverside,85,37,2017,1
atlantic silverside,87,37,2017,1
atlantic silverside,87,37,2017,1
atlantic silverside,87,37,2017,1
atlantic silverside,87,37,2017,1
atlantic silverside,89,37,2017,1
atlantic silverside,90,37,2017,1
atlantic silverside,90,37,2017,1
atlantic silverside,90,37,2017,1
atlantic silverside,93,37,2017,1
atlantic silverside,93,37,2017,1
atlantic silverside,94,37,2017,1
atlantic silverside,95,37,2017,1
atlantic silverside,96,37,2017,1
atlantic silverside,97,37,2017,1
atlantic silverside,101,37,2017,1
atlantic silverside,110,37,2017,2
atlantic silverside,111,37,2017,2
atlantic silverside,117,37,2017,2
atlantic silverside,120,37,2017,2
atlantic silverside,121,37,2017,2
atlantic silverside,121,37,2017,2
atlantic silverside,122,37,2017,2
atlantic silverside,124,37,2017,2
atlantic silverside,125,37,2017,2
atlantic silverside,127,37,2017,2
atlantic silverside,127,37,2017,2
atlantic silverside,128,37,2017,2
atlantic silverside,128,37,2017,2
atlantic silverside,129,37,2017,2
atlantic silverside,132,37,2017,2
atlantic silverside,133,37,2017,2
atlantic silverside,133,37,2017,2
atlantic silverside,134,37,2017,2
atlantic silverside,134,37,2017,2
atlantic silverside,139,37,2017,2
atlantic silverside,140,37,2017,2
atlantic silverside,144,37,2017,2
atlantic silverside,94,24,2018,2
atlantic silverside,100,24,2018,2
atlantic silverside,102,24,2018,2
atlantic silverside,105,24,2018,2
atlantic silverside,105,24,2018,2
atlantic silverside,106,24,2018,2
atlantic silverside,107,24,2018,2
atlantic silverside,109,24,2018,2
atlantic silverside,109,24,2018,2
atlantic silverside,110,24,2018,2
atlantic silverside,110,24,2018,2
atlantic silverside,112,24,2018,2
atlantic silverside,112,24,2018,2
atlantic silverside,114,24,2018,2
atlantic silverside,115,24,2018,2
atlantic silverside,115,24,2018,2
atlantic silverside,116,24,2018,2
atlantic silverside,117,24,2018,2
atlantic silverside,118,24,2018,2
atlantic silverside,119,24,2018,2
atlantic silverside,119,24,2018,2
atlantic silverside,120,24,2018,2
atlantic silverside,120,24,2018,2
atlantic silverside,120,24,2018,2
atlantic silverside,121,24,2018,2
atlantic silverside,123,24,2018,2
atlantic silverside,95,26,2018,2
atlantic silverside,96,26,2018,2
atlantic silverside,96,26,2018,2
atlantic silverside,101,26,2018,2
atlantic silverside,102,26,2018,2
atlantic silverside,104,26,2018,2
atlantic silverside,104,26,2018,2
atlantic silverside,105,26,2018,2
atlantic silverside,108,26,2018,2
atlantic silverside,109,26,2018,2
atlantic silverside,110,26,2018,2
atlantic silverside,111,26,2018,2
atlantic silverside,111,26,2018,2
atlantic silverside,112,26,2018,2
atlantic silverside,120,26,2018,2
atlantic silverside,54,28,2018,1
atlantic silverside,98,28,2018,2
atlantic silverside,101,28,2018,2
atlantic silverside,102,28,2018,2
atlantic silverside,102,28,2018,2
atlantic silverside,102,28,2018,2
atlantic silverside,103,28,2018,2
atlantic silverside,103,28,2018,2
atlantic silverside,104,28,2018,2
atlantic silverside,106,28,2018,2
atlantic silverside,108,28,2018,2
atlantic silverside,109,28,2018,2
atlantic silverside,110,28,2018,2
atlantic silverside,111,28,2018,2
atlantic silverside,112,28,2018,2
atlantic silverside,112,28,2018,2
atlantic silverside,114,28,2018,2
atlantic silverside,114,28,2018,2
atlantic silverside,114,28,2018,2
atlantic silverside,114,28,2018,2
atlantic silverside,115,28,2018,2
atlantic silverside,116,28,2018,2
atlantic silverside,116,28,2018,2
atlantic silverside,116,28,2018,2
atlantic silverside,118,28,2018,2
atlantic silverside,118,28,2018,2
atlantic silverside,119,28,2018,2
atlantic silverside,120,28,2018,2
atlantic silverside,120,28,2018,2
atlantic silverside,121,28,2018,2
atlantic silverside,122,28,2018,2
atlantic silverside,124,28,2018,2
atlantic silverside,125,28,2018,2
atlantic silverside,127,28,2018,2
atlantic silverside,42,30,2018,1
atlantic silverside,42,30,2018,1
atlantic silverside,43,30,2018,1
atlantic silverside,43,30,2018,1
atlantic silverside,44,30,2018,1
atlantic silverside,44,30,2018,1
atlantic silverside,45,30,2018,1
atlantic silverside,46,30,2018,1
atlantic silverside,47,30,2018,1
atlantic silverside,48,30,2018,1
atlantic silverside,50,30,2018,1
atlantic silverside,51,30,2018,1
atlantic silverside,52,30,2018,1
atlantic silverside,52,30,2018,1
atlantic silverside,52,30,2018,1
atlantic silverside,53,30,2018,1
atlantic silverside,53,30,2018,1
atlantic silverside,53,30,2018,1
atlantic silverside,53,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,54,30,2018,1
atlantic silverside,55,30,2018,1
atlantic silverside,55,30,2018,1
atlantic silverside,56,30,2018,1
atlantic silverside,56,30,2018,1
atlantic silverside,57,30,2018,1
atlantic silverside,57,30,2018,1
atlantic silverside,57,30,2018,1
atlantic silverside,57,30,2018,1
atlantic silverside,57,30,2018,1
atlantic silverside,58,30,2018,1
atlantic silverside,59,30,2018,1
atlantic silverside,60,30,2018,1
atlantic silverside,64,30,2018,1
atlantic silverside,65,30,2018,1
atlantic silverside,66,30,2018,1
atlantic silverside,104,30,2018,2
atlantic silverside,104,30,2018,2
atlantic silverside,104,30,2018,2
atlantic silverside,105,30,2018,2
atlantic silverside,108,30,2018,2
atlantic silverside,109,30,2018,2
atlantic silverside,110,30,2018,2
atlantic silverside,111,30,2018,2
atlantic silverside,111,30,2018,2
atlantic silverside,111,30,2018,2
atlantic silverside,112,30,2018,2
atlantic silverside,112,30,2018,2
atlantic silverside,114,30,2018,2
atlantic silverside,115,30,2018,2
atlantic silverside,115,30,2018,2
atlantic silverside,118,30,2018,2
atlantic silverside,124,30,2018,2
atlantic silverside,128,30,2018,2
atlantic silverside,49,32,2018,1
atlantic silverside,50,32,2018,1
atlantic silverside,51,32,2018,1
atlantic silverside,52,32,2018,1
atlantic silverside,53,32,2018,1
atlantic silverside,53,32,2018,1
atlantic silverside,53,32,2018,1
atlantic silverside,53,32,2018,1
atlantic silverside,53,32,2018,1
atlantic silverside,54,32,2018,1
atlantic silverside,55,32,2018,1
atlantic silverside,55,32,2018,1
atlantic silverside,55,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,57,32,2018,1
atlantic silverside,58,32,2018,1
atlantic silverside,58,32,2018,1
atlantic silverside,58,32,2018,1
atlantic silverside,59,32,2018,1
atlantic silverside,62,32,2018,1
atlantic silverside,63,32,2018,1
atlantic silverside,63,32,2018,1
atlantic silverside,63,32,2018,1
atlantic silverside,63,32,2018,1
atlantic silverside,63,32,2018,1
atlantic silverside,64,32,2018,1
atlantic silverside,64,32,2018,1
atlantic silverside,65,32,2018,1
atlantic silverside,65,32,2018,1
atlantic silverside,66,32,2018,1
atlantic silverside,66,32,2018,1
atlantic silverside,68,32,2018,1
atlantic silverside,68,32,2018,1
atlantic silverside,68,32,2018,1
atlantic silverside,69,32,2018,1
atlantic silverside,69,32,2018,1
atlantic silverside,69,32,2018,1
atlantic silverside,70,32,2018,1
atlantic silverside,71,32,2018,1
atlantic silverside,71,32,2018,1
atlantic silverside,71,32,2018,1
atlantic silverside,71,32,2018,1
atlantic silverside,72,32,2018,1
atlantic silverside,72,32,2018,1
atlantic silverside,72,32,2018,1
atlantic silverside,72,32,2018,1
atlantic silverside,73,32,2018,1
atlantic silverside,73,32,2018,1
atlantic silverside,74,32,2018,1
atlantic silverside,74,32,2018,1
atlantic silverside,75,32,2018,1
atlantic silverside,77,32,2018,1
atlantic silverside,77,32,2018,1
atlantic silverside,80,32,2018,1
atlantic silverside,81,32,2018,1
atlantic silverside,81,32,2018,1
atlantic silverside,81,32,2018,1
atlantic silverside,114,32,2018,2
atlantic silverside,115,32,2018,2
atlantic silverside,116,32,2018,2
atlantic silverside,118,32,2018,2
atlantic silverside,122,32,2018,2
atlantic silverside,122,32,2018,2
atlantic silverside,123,32,2018,2
atlantic silverside,124,32,2018,2
atlantic silverside,125,32,2018,2
atlantic silverside,127,32,2018,2
atlantic silverside,52,34,2018,1
atlantic silverside,53,34,2018,1
atlantic silverside,54,34,2018,1
atlantic silverside,54,34,2018,1
atlantic silverside,55,34,2018,1
atlantic silverside,56,34,2018,1
atlantic silverside,56,34,2018,1
atlantic silverside,57,34,2018,1
atlantic silverside,58,34,2018,1
atlantic silverside,58,34,2018,1
atlantic silverside,58,34,2018,1
atlantic silverside,60,34,2018,1
atlantic silverside,60,34,2018,1
atlantic silverside,60,34,2018,1
atlantic silverside,64,34,2018,1
atlantic silverside,64,34,2018,1
atlantic silverside,65,34,2018,1
atlantic silverside,65,34,2018,1
atlantic silverside,65,34,2018,1
atlantic silverside,65,34,2018,1
atlantic silverside,65,34,2018,1
atlantic silverside,66,34,2018,1
atlantic silverside,66,34,2018,1
atlantic silverside,66,34,2018,1
atlantic silverside,67,34,2018,1
atlantic silverside,67,34,2018,1
atlantic silverside,68,34,2018,1
atlantic silverside,68,34,2018,1
atlantic silverside,68,34,2018,1
atlantic silverside,69,34,2018,1
atlantic silverside,70,34,2018,1
atlantic silverside,70,34,2018,1
atlantic silverside,70,34,2018,1
atlantic silverside,71,34,2018,1
atlantic silverside,71,34,2018,1
atlantic silverside,72,34,2018,1
atlantic silverside,72,34,2018,1
atlantic silverside,73,34,2018,1
atlantic silverside,73,34,2018,1
atlantic silverside,74,34,2018,1
atlantic silverside,74,34,2018,1
atlantic silverside,75,34,2018,1
atlantic silverside,76,34,2018,1
atlantic silverside,76,34,2018,1
atlantic silverside,76,34,2018,1
atlantic silverside,76,34,2018,1
atlantic silverside,77,34,2018,1
atlantic silverside,78,34,2018,1
atlantic silverside,78,34,2018,1
atlantic silverside,79,34,2018,1
atlantic silverside,80,34,2018,1
atlantic silverside,80,34,2018,1
atlantic silverside,80,34,2018,1
atlantic silverside,81,34,2018,1
atlantic silverside,81,34,2018,1
atlantic silverside,81,34,2018,1
atlantic silverside,82,34,2018,1
atlantic silverside,82,34,2018,1
atlantic silverside,82,34,2018,1
atlantic silverside,82,34,2018,1
atlantic silverside,83,34,2018,1
atlantic silverside,83,34,2018,1
atlantic silverside,83,34,2018,1
atlantic silverside,84,34,2018,1
atlantic silverside,84,34,2018,1
atlantic silverside,84,34,2018,1
atlantic silverside,87,34,2018,1
atlantic silverside,88,34,2018,1
atlantic silverside,90,34,2018,1
atlantic silverside,110,34,2018,2
atlantic silverside,112,34,2018,2
atlantic silverside,121,34,2018,2
atlantic silverside,55,36,2018,1
atlantic silverside,55,36,2018,1
atlantic silverside,55,36,2018,1
atlantic silverside,55,36,2018,1
atlantic silverside,56,36,2018,1
atlantic silverside,56,36,2018,1
atlantic silverside,56,36,2018,1
atlantic silverside,56,36,2018,1
atlantic silverside,56,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,57,36,2018,1
atlantic silverside,58,36,2018,1
atlantic silverside,58,36,2018,1
atlantic silverside,58,36,2018,1
atlantic silverside,58,36,2018,1
atlantic silverside,59,36,2018,1
atlantic silverside,59,36,2018,1
atlantic silverside,60,36,2018,1
atlantic silverside,60,36,2018,1
atlantic silverside,60,36,2018,1
atlantic silverside,60,36,2018,1
atlantic silverside,60,36,2018,1
atlantic silverside,60,36,2018,1
atlantic silverside,61,36,2018,1
atlantic silverside,61,36,2018,1
atlantic silverside,61,36,2018,1
atlantic silverside,61,36,2018,1
atlantic silverside,61,36,2018,1
atlantic silverside,61,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,62,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,63,36,2018,1
atlantic silverside,64,36,2018,1
atlantic silverside,64,36,2018,1
atlantic silverside,64,36,2018,1
atlantic silverside,64,36,2018,1
atlantic silverside,64,36,2018,1
atlantic silverside,64,36,2018,1
atlantic silverside,65,36,2018,1
atlantic silverside,65,36,2018,1
atlantic silverside,65,36,2018,1
atlantic silverside,65,36,2018,1
atlantic silverside,65,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,66,36,2018,1
atlantic silverside,67,36,2018,1
atlantic silverside,67,36,2018,1
atlantic silverside,67,36,2018,1
atlantic silverside,67,36,2018,1
atlantic silverside,67,36,2018,1
atlantic silverside,67,36,2018,1
atlantic silverside,68,36,2018,1
atlantic silverside,68,36,2018,1
atlantic silverside,68,36,2018,1
atlantic silverside,68,36,2018,1
atlantic silverside,68,36,2018,1
atlantic silverside,68,36,2018,1
atlantic silverside,69,36,2018,1
atlantic silverside,69,36,2018,1
atlantic silverside,70,36,2018,1
atlantic silverside,70,36,2018,1
atlantic silverside,70,36,2018,1
atlantic silverside,70,36,2018,1
atlantic silverside,70,36,2018,1
atlantic silverside,71,36,2018,1
atlantic silverside,71,36,2018,1
atlantic silverside,71,36,2018,1
atlantic silverside,71,36,2018,1
atlantic silverside,72,36,2018,1
atlantic silverside,72,36,2018,1
atlantic silverside,72,36,2018,1
atlantic silverside,72,36,2018,1
atlantic silverside,73,36,2018,1
atlantic silverside,73,36,2018,1
atlantic silverside,73,36,2018,1
atlantic silverside,73,36,2018,1
atlantic silverside,73,36,2018,1
atlantic silverside,73,36,2018,1
atlantic silverside,75,36,2018,1
atlantic silverside,75,36,2018,1
atlantic silverside,75,36,2018,1
atlantic silverside,76,36,2018,1
atlantic silverside,76,36,2018,1
atlantic silverside,76,36,2018,1
atlantic silverside,77,36,2018,1
atlantic silverside,77,36,2018,1
atlantic silverside,78,36,2018,1
atlantic silverside,79,36,2018,1
atlantic silverside,80,36,2018,1
atlantic silverside,80,36,2018,1
atlantic silverside,80,36,2018,1
atlantic silverside,80,36,2018,1
atlantic silverside,81,36,2018,1
atlantic silverside,81,36,2018,1
atlantic silverside,82,36,2018,1
atlantic silverside,83,36,2018,1
atlantic silverside,83,36,2018,1
atlantic silverside,84,36,2018,1
atlantic silverside,84,36,2018,1
atlantic silverside,84,36,2018,1
atlantic silverside,84,36,2018,1
atlantic silverside,84,36,2018,1
atlantic silverside,85,36,2018,1
atlantic silverside,85,36,2018,1
atlantic silverside,85,36,2018,1
atlantic silverside,86,36,2018,1
atlantic silverside,87,36,2018,1
atlantic silverside,87,36,2018,1
atlantic silverside,90,36,2018,1
atlantic silverside,90,36,2018,1
atlantic silverside,90,36,2018,1
atlantic silverside,91,36,2018,1
atlantic silverside,91,36,2018,1
atlantic silverside,91,36,2018,1
atlantic silverside,92,36,2018,1
atlantic silverside,92,36,2018,1
atlantic silverside,93,36,2018,1
atlantic silverside,93,36,2018,1
atlantic silverside,93,36,2018,1
atlantic silverside,94,36,2018,1
atlantic silverside,95,36,2018,1
atlantic silverside,95,36,2018,1
atlantic silverside,96,36,2018,1
atlantic silverside,97,36,2018,1
atlantic silverside,97,36,2018,1
atlantic silverside,97,36,2018,1
atlantic silverside,112,36,2018,2
atlantic silverside,16,26,2020,1
atlantic silverside,43,26,2020,1
atlantic silverside,46,26,2020,1
atlantic silverside,61,26,2020,1
atlantic silverside,82,26,2020,2
atlantic silverside,87,26,2020,2
atlantic silverside,92,26,2020,2
atlantic silverside,96,26,2020,2
atlantic silverside,101,26,2020,2
atlantic silverside,104,26,2020,2
atlantic silverside,106,26,2020,2
atlantic silverside,107,26,2020,2
atlantic silverside,109,26,2020,2
atlantic silverside,111,26,2020,2
atlantic silverside,117,26,2020,2
atlantic silverside,119,26,2020,2
atlantic silverside,91,28,2020,2
atlantic silverside,93,28,2020,2
atlantic silverside,95,28,2020,2
atlantic silverside,95,28,2020,2
atlantic silverside,95,28,2020,2
atlantic silverside,95,28,2020,2
atlantic silverside,96,28,2020,2
atlantic silverside,97,28,2020,2
atlantic silverside,98,28,2020,2
atlantic silverside,98,28,2020,2
atlantic silverside,104,28,2020,2
atlantic silverside,105,28,2020,2
atlantic silverside,105,28,2020,2
atlantic silverside,105,28,2020,2
atlantic silverside,105,28,2020,2
atlantic silverside,105,28,2020,2
atlantic silverside,107,28,2020,2
atlantic silverside,108,28,2020,2
atlantic silverside,108,28,2020,2
atlantic silverside,108,28,2020,2
atlantic silverside,108,28,2020,2
atlantic silverside,110,28,2020,2
atlantic silverside,110,28,2020,2
atlantic silverside,110,28,2020,2
atlantic silverside,110,28,2020,2
atlantic silverside,111,28,2020,2
atlantic silverside,111,28,2020,2
atlantic silverside,112,28,2020,2
atlantic silverside,115,28,2020,2
atlantic silverside,116,28,2020,2
atlantic silverside,120,28,2020,2
atlantic silverside,120,28,2020,2
atlantic silverside,120,28,2020,2
atlantic silverside,122,28,2020,2
atlantic silverside,25,30,2020,1
atlantic silverside,25,30,2020,1
atlantic silverside,25,30,2020,1
atlantic silverside,26,30,2020,1
atlantic silverside,27,30,2020,1
atlantic silverside,28,30,2020,1
atlantic silverside,28,30,2020,1
atlantic silverside,29,30,2020,1
atlantic silverside,31,30,2020,1
atlantic silverside,31,30,2020,1
atlantic silverside,32,30,2020,1
atlantic silverside,32,30,2020,1
atlantic silverside,33,30,2020,1
atlantic silverside,34,30,2020,1
atlantic silverside,36,30,2020,1
atlantic silverside,36,30,2020,1
atlantic silverside,41,30,2020,1
atlantic silverside,42,30,2020,1
atlantic silverside,43,30,2020,1
atlantic silverside,44,30,2020,1
atlantic silverside,45,30,2020,1
atlantic silverside,46,30,2020,1
atlantic silverside,47,30,2020,1
atlantic silverside,47,30,2020,1
atlantic silverside,48,30,2020,1
atlantic silverside,49,30,2020,1
atlantic silverside,49,30,2020,1
atlantic silverside,49,30,2020,1
atlantic silverside,50,30,2020,1
atlantic silverside,50,30,2020,1
atlantic silverside,50,30,2020,1
atlantic silverside,50,30,2020,1
atlantic silverside,51,30,2020,1
atlantic silverside,51,30,2020,1
atlantic silverside,51,30,2020,1
atlantic silverside,52,30,2020,1
atlantic silverside,52,30,2020,1
atlantic silverside,52,30,2020,1
atlantic silverside,52,30,2020,1
atlantic silverside,52,30,2020,1
atlantic silverside,52,30,2020,1
atlantic silverside,53,30,2020,1
atlantic silverside,54,30,2020,1
atlantic silverside,54,30,2020,1
atlantic silverside,54,30,2020,1
atlantic silverside,54,30,2020,1
atlantic silverside,55,30,2020,1
atlantic silverside,55,30,2020,1
atlantic silverside,55,30,2020,1
atlantic silverside,55,30,2020,1
atlantic silverside,55,30,2020,1
atlantic silverside,58,30,2020,1
atlantic silverside,58,30,2020,1
atlantic silverside,59,30,2020,1
atlantic silverside,59,30,2020,1
atlantic silverside,60,30,2020,1
atlantic silverside,61,30,2020,1
atlantic silverside,62,30,2020,1
atlantic silverside,63,30,2020,1
atlantic silverside,64,30,2020,1
atlantic silverside,92,30,2020,2
atlantic silverside,92,30,2020,2
atlantic silverside,92,30,2020,2
atlantic silverside,100,30,2020,2
atlantic silverside,101,30,2020,2
atlantic silverside,105,30,2020,2
atlantic silverside,107,30,2020,2
atlantic silverside,119,30,2020,2
atlantic silverside,122,30,2020,2
atlantic silverside,38,32,2020,1
atlantic silverside,42,32,2020,1
atlantic silverside,44,32,2020,1
atlantic silverside,45,32,2020,1
atlantic silverside,48,32,2020,1
atlantic silverside,48,32,2020,1
atlantic silverside,49,32,2020,1
atlantic silverside,50,32,2020,1
atlantic silverside,50,32,2020,1
atlantic silverside,50,32,2020,1
atlantic silverside,51,32,2020,1
atlantic silverside,51,32,2020,1
atlantic silverside,51,32,2020,1
atlantic silverside,52,32,2020,1
atlantic silverside,52,32,2020,1
atlantic silverside,53,32,2020,1
atlantic silverside,53,32,2020,1
atlantic silverside,54,32,2020,1
atlantic silverside,54,32,2020,1
atlantic silverside,54,32,2020,1
atlantic silverside,54,32,2020,1
atlantic silverside,56,32,2020,1
atlantic silverside,57,32,2020,1
atlantic silverside,57,32,2020,1
atlantic silverside,58,32,2020,1
atlantic silverside,58,32,2020,1
atlantic silverside,58,32,2020,1
atlantic silverside,59,32,2020,1
atlantic silverside,59,32,2020,1
atlantic silverside,60,32,2020,1
atlantic silverside,60,32,2020,1
atlantic silverside,60,32,2020,1
atlantic silverside,62,32,2020,1
atlantic silverside,64,32,2020,1
atlantic silverside,66,32,2020,1
atlantic silverside,67,32,2020,1
atlantic silverside,67,32,2020,1
atlantic silverside,68,32,2020,1
atlantic silverside,68,32,2020,1
atlantic silverside,69,32,2020,1
atlantic silverside,69,32,2020,1
atlantic silverside,71,32,2020,1
atlantic silverside,72,32,2020,1
atlantic silverside,72,32,2020,1
atlantic silverside,73,32,2020,1
atlantic silverside,73,32,2020,1
atlantic silverside,73,32,2020,1
atlantic silverside,73,32,2020,1
atlantic silverside,74,32,2020,1
atlantic silverside,74,32,2020,1
atlantic silverside,74,32,2020,1
atlantic silverside,74,32,2020,1
atlantic silverside,75,32,2020,1
atlantic silverside,75,32,2020,1
atlantic silverside,76,32,2020,1
atlantic silverside,79,32,2020,1
atlantic silverside,79,32,2020,1
atlantic silverside,79,32,2020,1
atlantic silverside,79,32,2020,1
atlantic silverside,80,32,2020,1
atlantic silverside,82,32,2020,1
atlantic silverside,83,32,2020,1
atlantic silverside,83,32,2020,1
atlantic silverside,83,32,2020,1
atlantic silverside,84,32,2020,1
atlantic silverside,84,32,2020,1
atlantic silverside,84,32,2020,1
atlantic silverside,86,32,2020,1
atlantic silverside,104,32,2020,2
atlantic silverside,105,32,2020,2
atlantic silverside,105,32,2020,2
atlantic silverside,105,32,2020,2
atlantic silverside,105,32,2020,2
atlantic silverside,106,32,2020,2
atlantic silverside,108,32,2020,2
atlantic silverside,108,32,2020,2
atlantic silverside,108,32,2020,2
atlantic silverside,110,32,2020,2
atlantic silverside,110,32,2020,2
atlantic silverside,111,32,2020,2
atlantic silverside,112,32,2020,2
atlantic silverside,115,32,2020,2
atlantic silverside,118,32,2020,2
atlantic silverside,120,32,2020,2
atlantic silverside,121,32,2020,2
atlantic silverside,121,32,2020,2
atlantic silverside,122,32,2020,2
atlantic silverside,123,32,2020,2
atlantic silverside,125,32,2020,2
atlantic silverside,125,32,2020,2
atlantic silverside,125,32,2020,2
atlantic silverside,127,32,2020,2
atlantic silverside,134,32,2020,2
atlantic silverside,43,34,2020,1
atlantic silverside,43,34,2020,1
atlantic silverside,44,34,2020,1
atlantic silverside,44,34,2020,1
atlantic silverside,46,34,2020,1
atlantic silverside,46,34,2020,1
atlantic silverside,47,34,2020,1
atlantic silverside,47,34,2020,1
atlantic silverside,47,34,2020,1
atlantic silverside,47,34,2020,1
atlantic silverside,47,34,2020,1
atlantic silverside,47,34,2020,1
atlantic silverside,48,34,2020,1
atlantic silverside,48,34,2020,1
atlantic silverside,49,34,2020,1
atlantic silverside,49,34,2020,1
atlantic silverside,49,34,2020,1
atlantic silverside,49,34,2020,1
atlantic silverside,50,34,2020,1
atlantic silverside,50,34,2020,1
atlantic silverside,51,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,52,34,2020,1
atlantic silverside,53,34,2020,1
atlantic silverside,53,34,2020,1
atlantic silverside,53,34,2020,1
atlantic silverside,53,34,2020,1
atlantic silverside,54,34,2020,1
atlantic silverside,54,34,2020,1
atlantic silverside,54,34,2020,1
atlantic silverside,54,34,2020,1
atlantic silverside,54,34,2020,1
atlantic silverside,54,34,2020,1
atlantic silverside,55,34,2020,1
atlantic silverside,55,34,2020,1
atlantic silverside,55,34,2020,1
atlantic silverside,55,34,2020,1
atlantic silverside,56,34,2020,1
atlantic silverside,56,34,2020,1
atlantic silverside,57,34,2020,1
atlantic silverside,57,34,2020,1
atlantic silverside,58,34,2020,1
atlantic silverside,58,34,2020,1
atlantic silverside,58,34,2020,1
atlantic silverside,59,34,2020,1
atlantic silverside,60,34,2020,1
atlantic silverside,60,34,2020,1
atlantic silverside,60,34,2020,1
atlantic silverside,61,34,2020,1
atlantic silverside,62,34,2020,1
atlantic silverside,62,34,2020,1
atlantic silverside,62,34,2020,1
atlantic silverside,62,34,2020,1
atlantic silverside,63,34,2020,1
atlantic silverside,63,34,2020,1
atlantic silverside,63,34,2020,1
atlantic silverside,64,34,2020,1
atlantic silverside,64,34,2020,1
atlantic silverside,64,34,2020,1
atlantic silverside,64,34,2020,1
atlantic silverside,64,34,2020,1
atlantic silverside,65,34,2020,1
atlantic silverside,65,34,2020,1
atlantic silverside,65,34,2020,1
atlantic silverside,66,34,2020,1
atlantic silverside,66,34,2020,1
atlantic silverside,67,34,2020,1
