date,time.gmt,temp.f
7/7/2023,04:18,61.2
7/7/2023,04:24,61.3
7/7/2023,04:30,61.3
7/7/2023,04:36,61.3
7/7/2023,04:42,61.3
7/7/2023,04:48,61.3
7/7/2023,04:54,61.2
7/7/2023,05:00,61.2
7/7/2023,05:06,61
7/7/2023,05:12,61
7/7/2023,05:18,60.8
7/7/2023,05:24,60.6
7/7/2023,05:30,60.6
7/7/2023,05:36,60.4
7/7/2023,05:42,60.4
7/7/2023,05:48,60.4
7/7/2023,05:54,60.4
7/7/2023,06:00,60.3
7/7/2023,06:06,60.3
7/7/2023,06:12,60.3
7/7/2023,06:18,60.3
7/7/2023,06:24,60.3
7/7/2023,06:30,60.1
7/7/2023,06:36,59.9
7/7/2023,06:42,59.7
7/7/2023,06:48,59.4
7/7/2023,06:54,59.4
7/7/2023,07:00,59.2
7/7/2023,07:06,59
7/7/2023,07:12,58.6
7/7/2023,07:18,58.5
7/7/2023,07:24,58.3
7/7/2023,07:30,58.3
7/7/2023,07:36,58.1
7/7/2023,07:42,58.1
7/7/2023,07:48,58.1
7/7/2023,07:54,58.3
7/7/2023,08:00,58.5
7/7/2023,08:06,58.6
7/7/2023,08:12,58.8
7/7/2023,08:18,59
7/7/2023,08:24,59.2
7/7/2023,08:30,59.2
7/7/2023,08:36,59
7/7/2023,08:42,59
7/7/2023,08:48,59
7/7/2023,08:54,59
7/7/2023,09:00,59.2
7/7/2023,09:06,59.4
7/7/2023,09:12,59.5
7/7/2023,09:18,59.7
7/7/2023,09:24,60.1
7/7/2023,09:30,60.4
7/7/2023,09:36,60.8
7/7/2023,09:42,61
7/7/2023,09:48,61.3
7/7/2023,09:54,61.7
7/7/2023,10:00,61.7
7/7/2023,10:06,61.9
7/7/2023,10:12,61.9
7/7/2023,10:18,61.9
7/7/2023,10:24,62.1
7/7/2023,10:30,62.1
7/7/2023,10:36,62.2
7/7/2023,10:42,62.2
7/7/2023,10:48,62.1
7/7/2023,10:54,62.4
7/7/2023,11:00,62.8
7/7/2023,11:06,63
7/7/2023,11:12,63
7/7/2023,11:18,63
7/7/2023,11:24,63
7/7/2023,11:30,63
7/7/2023,11:36,63
7/7/2023,11:42,63
7/7/2023,11:48,63
7/7/2023,11:54,62.8
7/7/2023,12:00,62.8
7/7/2023,12:06,62.8
7/7/2023,12:12,62.8
7/7/2023,12:18,63
7/7/2023,12:24,63
7/7/2023,12:30,63.1
7/7/2023,12:36,63.1
7/7/2023,12:42,63.1
7/7/2023,12:48,63.1
7/7/2023,12:54,63.1
7/7/2023,13:00,63.1
7/7/2023,13:06,63.3
7/7/2023,13:12,63.7
7/7/2023,13:18,64
7/7/2023,13:24,64.2
7/7/2023,13:30,64
7/7/2023,13:36,63.7
7/7/2023,13:42,63.7
7/7/2023,13:48,63.7
7/7/2023,13:54,63.5
7/7/2023,14:00,63.5
7/7/2023,14:06,63.7
7/7/2023,14:12,63.5
7/7/2023,14:18,63.5
7/7/2023,14:24,63.3
7/7/2023,14:30,63.3
7/7/2023,14:36,63.3
7/7/2023,14:42,63.3
7/7/2023,14:48,63.3
7/7/2023,14:54,62.8
7/7/2023,15:00,62.4
7/7/2023,15:06,62.6
7/7/2023,15:12,62.8
7/7/2023,15:18,63
7/7/2023,15:24,62.8
7/7/2023,15:30,62.4
7/7/2023,15:36,62.1
7/7/2023,15:42,61.9
7/7/2023,15:48,61.7
7/7/2023,15:54,61.3
7/7/2023,16:00,61.2
7/7/2023,16:06,60.4
7/7/2023,16:12,59.9
7/7/2023,16:18,59.7
7/7/2023,16:24,59.5
7/7/2023,16:30,59.9
7/7/2023,16:36,60.3
7/7/2023,16:42,60.3
7/7/2023,16:48,60.3
7/7/2023,16:54,59.9
7/7/2023,17:00,59.7
7/7/2023,17:06,59.7
7/7/2023,17:12,59.9
7/7/2023,17:18,59.7
7/7/2023,17:24,59.7
7/7/2023,17:30,59.9
7/7/2023,17:36,59.9
7/7/2023,17:42,60.1
7/7/2023,17:48,60.1
7/7/2023,17:54,59.9
7/7/2023,18:00,59.7
7/7/2023,18:06,59.5
7/7/2023,18:12,59.7
7/7/2023,18:18,59.7
7/7/2023,18:24,59.4
7/7/2023,18:30,59.4
7/7/2023,18:36,59.5
7/7/2023,18:42,59.5
7/7/2023,18:48,59.2
7/7/2023,18:54,58.5
7/7/2023,19:00,58.8
7/7/2023,19:06,59
7/7/2023,19:12,59.2
7/7/2023,19:18,59
7/7/2023,19:24,59
7/7/2023,19:30,59.2
7/7/2023,19:36,59.4
7/7/2023,19:42,59.2
7/7/2023,19:48,59
7/7/2023,19:54,58.8
7/7/2023,20:00,58.5
7/7/2023,20:06,58.5
7/7/2023,20:12,58.1
7/7/2023,20:18,57.9
7/7/2023,20:24,57.9
7/7/2023,20:30,57.9
7/7/2023,20:36,57.9
7/7/2023,20:42,57.9
7/7/2023,20:48,57.9
7/7/2023,20:54,57.9
7/7/2023,21:00,57.9
7/7/2023,21:06,57.9
7/7/2023,21:12,57.9
7/7/2023,21:18,58.3
7/7/2023,21:24,58.6
7/7/2023,21:30,59.4
7/7/2023,21:36,59.7
7/7/2023,21:42,60.6
7/7/2023,21:48,60.4
7/7/2023,21:54,61
7/7/2023,22:00,60.6
7/7/2023,22:06,60.3
7/7/2023,22:12,60.4
7/7/2023,22:18,60.4
7/7/2023,22:24,60.3
7/7/2023,22:30,61
7/7/2023,22:36,61.5
7/7/2023,22:42,61.3
7/7/2023,22:48,61.5
7/7/2023,22:54,61.2
7/7/2023,23:00,61.9
7/7/2023,23:06,62.1
7/7/2023,23:12,62.1
7/7/2023,23:18,62.2
7/7/2023,23:24,62.2
7/7/2023,23:30,62.2
7/7/2023,23:36,62.4
7/7/2023,23:42,62.4
7/7/2023,23:48,62.4
7/7/2023,23:54,62.2
7/8/2023,00:00,62.1
7/8/2023,00:06,63.1
7/8/2023,00:12,63.5
7/8/2023,00:18,63.5
7/8/2023,00:24,63.5
7/8/2023,00:30,63.7
7/8/2023,00:36,63.7
7/8/2023,00:42,63.9
7/8/2023,00:48,63.9
7/8/2023,00:54,63.9
7/8/2023,01:00,63.9
7/8/2023,01:06,63.9
7/8/2023,01:12,63.9
7/8/2023,01:18,63.9
7/8/2023,01:24,64
7/8/2023,01:30,64.2
7/8/2023,01:36,64.2
7/8/2023,01:42,64.6
7/8/2023,01:48,64.4
7/8/2023,01:54,64.4
7/8/2023,02:00,64.2
7/8/2023,02:06,64.4
7/8/2023,02:12,65.1
7/8/2023,02:18,65.5
7/8/2023,02:24,65.3
7/8/2023,02:30,65.3
7/8/2023,02:36,65.1
7/8/2023,02:42,65.1
7/8/2023,02:48,65.3
7/8/2023,02:54,64.9
7/8/2023,03:00,64.9
7/8/2023,03:06,64.9
7/8/2023,03:12,64.6
7/8/2023,03:18,63.7
7/8/2023,03:24,63.7
7/8/2023,03:30,63.7
7/8/2023,03:36,63.3
7/8/2023,03:42,62.4
7/8/2023,03:48,61.9
7/8/2023,03:54,61.3
7/8/2023,04:00,61.3
7/8/2023,04:06,61.3
7/8/2023,04:12,60.6
7/8/2023,04:18,60.4
7/8/2023,04:24,60.6
7/8/2023,04:30,60.4
7/8/2023,04:36,60.3
7/8/2023,04:42,59.9
7/8/2023,04:48,60.1
7/8/2023,04:54,60.1
7/8/2023,05:00,60.1
7/8/2023,05:06,60.3
7/8/2023,05:12,60.3
7/8/2023,05:18,60.1
7/8/2023,05:24,60.1
7/8/2023,05:30,59.9
7/8/2023,05:36,59.7
7/8/2023,05:42,59.5
7/8/2023,05:48,59.5
7/8/2023,05:54,59.5
7/8/2023,06:00,59.5
7/8/2023,06:06,59.5
7/8/2023,06:12,59.7
7/8/2023,06:18,59.7
7/8/2023,06:24,59.9
7/8/2023,06:30,59.9
7/8/2023,06:36,59.7
7/8/2023,06:42,59.7
7/8/2023,06:48,59.7
7/8/2023,06:54,59.5
7/8/2023,07:00,59.5
7/8/2023,07:06,59.5
7/8/2023,07:12,59.5
7/8/2023,07:18,59.4
7/8/2023,07:24,59.4
7/8/2023,07:30,59.4
7/8/2023,07:36,59.4
7/8/2023,07:42,59.4
7/8/2023,07:48,59.4
7/8/2023,07:54,59.4
7/8/2023,08:00,59.4
7/8/2023,08:06,59.4
7/8/2023,08:12,59.2
7/8/2023,08:18,59.2
7/8/2023,08:24,59
7/8/2023,08:30,58.8
7/8/2023,08:36,58.6
7/8/2023,08:42,58.5
7/8/2023,08:48,58.3
7/8/2023,08:54,58.3
7/8/2023,09:00,58.3
7/8/2023,09:06,58.5
7/8/2023,09:12,58.5
7/8/2023,09:18,58.5
7/8/2023,09:24,58.6
7/8/2023,09:30,58.8
7/8/2023,09:36,59
7/8/2023,09:42,59
7/8/2023,09:48,59
7/8/2023,09:54,59
7/8/2023,10:00,59.2
7/8/2023,10:06,59.4
7/8/2023,10:12,59.4
7/8/2023,10:18,59.4
7/8/2023,10:24,59.4
7/8/2023,10:30,59.4
7/8/2023,10:36,59.4
7/8/2023,10:42,59.5
7/8/2023,10:48,59.9
7/8/2023,10:54,60.3
7/8/2023,11:00,60.4
7/8/2023,11:06,60.6
7/8/2023,11:12,60.6
7/8/2023,11:18,60.6
7/8/2023,11:24,60.8
7/8/2023,11:30,61
7/8/2023,11:36,61.5
7/8/2023,11:42,61.5
7/8/2023,11:48,61.7
7/8/2023,11:54,62.2
7/8/2023,12:00,62.4
7/8/2023,12:06,62.8
7/8/2023,12:12,63.1
7/8/2023,12:18,63.1
7/8/2023,12:24,63.1
7/8/2023,12:30,63.3
7/8/2023,12:36,63.1
7/8/2023,12:42,63.1
7/8/2023,12:48,63.1
7/8/2023,12:54,63
7/8/2023,13:00,63
7/8/2023,13:06,62.8
7/8/2023,13:12,63
7/8/2023,13:18,63
7/8/2023,13:24,63.3
7/8/2023,13:30,63.9
7/8/2023,13:36,63.7
7/8/2023,13:42,63.7
7/8/2023,13:48,63.9
7/8/2023,13:54,64
7/8/2023,14:00,63.9
7/8/2023,14:06,63.9
7/8/2023,14:12,63.9
7/8/2023,14:18,63.9
7/8/2023,14:24,64
7/8/2023,14:30,63.9
7/8/2023,14:36,63.9
7/8/2023,14:42,64
7/8/2023,14:48,64
7/8/2023,14:54,63.9
7/8/2023,15:00,63.9
7/8/2023,15:06,64.2
7/8/2023,15:12,64.2
7/8/2023,15:18,64.2
7/8/2023,15:24,64.2
7/8/2023,15:30,64.2
7/8/2023,15:36,64
7/8/2023,15:42,63.9
7/8/2023,15:48,63.9
7/8/2023,15:54,63.7
7/8/2023,16:00,63.3
7/8/2023,16:06,62.8
7/8/2023,16:12,62.2
7/8/2023,16:18,62.2
7/8/2023,16:24,62.1
7/8/2023,16:30,61.7
7/8/2023,16:36,61.3
7/8/2023,16:42,61.3
7/8/2023,16:48,60.8
7/8/2023,16:54,61
7/8/2023,17:00,60.1
7/8/2023,17:06,59.9
7/8/2023,17:12,59.7
7/8/2023,17:18,59.7
7/8/2023,17:24,59.9
7/8/2023,17:30,59.5
7/8/2023,17:36,59.7
7/8/2023,17:42,59.7
7/8/2023,17:48,59.7
7/8/2023,17:54,59.9
7/8/2023,18:00,60.1
7/8/2023,18:06,60.1
7/8/2023,18:12,60.1
7/8/2023,18:18,60.1
7/8/2023,18:24,60.1
7/8/2023,18:30,59.9
7/8/2023,18:36,59.9
7/8/2023,18:42,59.9
7/8/2023,18:48,60.1
7/8/2023,18:54,60.1
7/8/2023,19:00,60.1
7/8/2023,19:06,59.9
7/8/2023,19:12,60.1
7/8/2023,19:18,60.1
7/8/2023,19:24,60.1
7/8/2023,19:30,60.1
7/8/2023,19:36,60.1
7/8/2023,19:42,60.1
7/8/2023,19:48,60.1
7/8/2023,19:54,59.9
7/8/2023,20:00,60.1
7/8/2023,20:06,60.1
7/8/2023,20:12,60.1
7/8/2023,20:18,59.9
7/8/2023,20:24,59.9
7/8/2023,20:30,59.9
7/8/2023,20:36,59.7
7/8/2023,20:42,59.5
7/8/2023,20:48,59.5
7/8/2023,20:54,59.2
7/8/2023,21:00,59.4
7/8/2023,21:06,59.4
7/8/2023,21:12,59.4
7/8/2023,21:18,59.4
7/8/2023,21:24,59.2
7/8/2023,21:30,59.2
7/8/2023,21:36,58.8
7/8/2023,21:42,58.8
7/8/2023,21:48,58.8
7/8/2023,21:54,59
7/8/2023,22:00,59.2
7/8/2023,22:06,59.4
7/8/2023,22:12,59.4
7/8/2023,22:18,59.5
7/8/2023,22:24,59.7
7/8/2023,22:30,59.9
7/8/2023,22:36,60.1
7/8/2023,22:42,60.3
7/8/2023,22:48,60.3
7/8/2023,22:54,60.4
7/8/2023,23:00,60.4
7/8/2023,23:06,60.6
7/8/2023,23:12,61
7/8/2023,23:18,61.3
7/8/2023,23:24,61.5
7/8/2023,23:30,61.5
7/8/2023,23:36,61.7
7/8/2023,23:42,62.1
7/8/2023,23:48,62.1
7/8/2023,23:54,62.2
7/9/2023,00:00,62.8
7/9/2023,00:06,63.1
7/9/2023,00:12,63.3
7/9/2023,00:18,63.5
7/9/2023,00:24,63.5
7/9/2023,00:30,63.3
7/9/2023,00:36,63.3
7/9/2023,00:42,63.5
7/9/2023,00:48,63.7
7/9/2023,00:54,64
7/9/2023,01:00,64.4
7/9/2023,01:06,64.6
7/9/2023,01:12,64.6
7/9/2023,01:18,64.4
7/9/2023,01:24,64.2
7/9/2023,01:30,64.2
7/9/2023,01:36,64
7/9/2023,01:42,64
7/9/2023,01:48,64.4
7/9/2023,01:54,64.6
7/9/2023,02:00,64.4
7/9/2023,02:06,64.8
7/9/2023,02:12,64.8
7/9/2023,02:18,64.8
7/9/2023,02:24,64.6
7/9/2023,02:30,64.6
7/9/2023,02:36,64.6
7/9/2023,02:42,64.6
7/9/2023,02:48,64.6
7/9/2023,02:54,64.6
7/9/2023,03:00,64.6
7/9/2023,03:06,64.6
7/9/2023,03:12,64.4
7/9/2023,03:18,64.4
7/9/2023,03:24,64.4
7/9/2023,03:30,64.4
7/9/2023,03:36,64.4
7/9/2023,03:42,64.6
7/9/2023,03:48,64.6
7/9/2023,03:54,64.6
7/9/2023,04:00,64.6
7/9/2023,04:06,64.6
7/9/2023,04:12,63.9
7/9/2023,04:18,63.3
7/9/2023,04:24,63.3
7/9/2023,04:30,63.1
7/9/2023,04:36,62.8
7/9/2023,04:42,62.4
7/9/2023,04:48,62.1
7/9/2023,04:54,62.1
7/9/2023,05:00,61.7
7/9/2023,05:06,61.5
7/9/2023,05:12,61
7/9/2023,05:18,60.1
7/9/2023,05:24,59.9
7/9/2023,05:30,59.7
7/9/2023,05:36,59.7
7/9/2023,05:42,59.7
7/9/2023,05:48,59.7
7/9/2023,05:54,59.7
7/9/2023,06:00,59.7
7/9/2023,06:06,59.9
7/9/2023,06:12,60.1
7/9/2023,06:18,60.1
7/9/2023,06:24,60.3
7/9/2023,06:30,60.4
7/9/2023,06:36,60.4
7/9/2023,06:42,60.6
7/9/2023,06:48,60.4
7/9/2023,06:54,60.4
7/9/2023,07:00,60.4
7/9/2023,07:06,60.3
7/9/2023,07:12,60.1
7/9/2023,07:18,60.1
7/9/2023,07:24,60.3
7/9/2023,07:30,60.1
7/9/2023,07:36,60.1
7/9/2023,07:42,60.1
7/9/2023,07:48,60.3
7/9/2023,07:54,60.3
7/9/2023,08:00,60.3
7/9/2023,08:06,60.3
7/9/2023,08:12,60.1
7/9/2023,08:18,60.1
7/9/2023,08:24,60.1
7/9/2023,08:30,60.1
7/9/2023,08:36,60.1
7/9/2023,08:42,60.1
7/9/2023,08:48,60.3
7/9/2023,08:54,60.3
7/9/2023,09:00,60.1
7/9/2023,09:06,60.1
7/9/2023,09:12,60.1
7/9/2023,09:18,59.9
7/9/2023,09:24,59.7
7/9/2023,09:30,59.5
7/9/2023,09:36,59.4
7/9/2023,09:42,59.2
7/9/2023,09:48,59
7/9/2023,09:54,59.2
7/9/2023,10:00,59.2
7/9/2023,10:06,59.4
7/9/2023,10:12,59.4
7/9/2023,10:18,59.4
7/9/2023,10:24,59.4
7/9/2023,10:30,59.5
7/9/2023,10:36,59.5
7/9/2023,10:42,59.5
7/9/2023,10:48,59.7
7/9/2023,10:54,59.7
7/9/2023,11:00,59.7
7/9/2023,11:06,59.9
7/9/2023,11:12,60.1
7/9/2023,11:18,60.1
7/9/2023,11:24,60.4
7/9/2023,11:30,60.3
7/9/2023,11:36,60.3
7/9/2023,11:42,60.3
7/9/2023,11:48,60.3
7/9/2023,11:54,60.4
7/9/2023,12:00,61
7/9/2023,12:06,61.3
7/9/2023,12:12,61.3
7/9/2023,12:18,61.7
7/9/2023,12:24,61.7
7/9/2023,12:30,61.9
7/9/2023,12:36,62.1
7/9/2023,12:42,62.6
7/9/2023,12:48,63
7/9/2023,12:54,63.1
7/9/2023,13:00,63.3
7/9/2023,13:06,63.5
7/9/2023,13:12,63.7
7/9/2023,13:18,63.7
7/9/2023,13:24,63.7
7/9/2023,13:30,63.7
7/9/2023,13:36,63.5
7/9/2023,13:42,63.5
7/9/2023,13:48,63.5
7/9/2023,13:54,63.5
7/9/2023,14:00,63.5
7/9/2023,14:06,63.5
7/9/2023,14:12,63.7
7/9/2023,14:18,63.7
7/9/2023,14:24,63.7
7/9/2023,14:30,63.7
7/9/2023,14:36,63.7
7/9/2023,14:42,63.7
7/9/2023,14:48,63.9
7/9/2023,14:54,64
7/9/2023,15:00,64
7/9/2023,15:06,64.2
7/9/2023,15:12,64.2
7/9/2023,15:18,64.2
7/9/2023,15:24,64.2
7/9/2023,15:30,64.2
7/9/2023,15:36,64.4
7/9/2023,15:42,64.4
7/9/2023,15:48,64.4
7/9/2023,15:54,64.4
7/9/2023,16:00,64.6
7/9/2023,16:06,64.4
7/9/2023,16:12,64.2
7/9/2023,16:18,64.2
7/9/2023,16:24,64
7/9/2023,16:30,64
7/9/2023,16:36,63.9
7/9/2023,16:42,63.5
7/9/2023,16:48,63.3
7/9/2023,16:54,63.1
7/9/2023,17:00,63
7/9/2023,17:06,62.8
7/9/2023,17:12,62.4
7/9/2023,17:18,62.1
7/9/2023,17:24,61.9
7/9/2023,17:30,61.7
7/9/2023,17:36,61.7
7/9/2023,17:42,61.3
7/9/2023,17:48,61.2
7/9/2023,17:54,60.8
7/9/2023,18:00,60.8
7/9/2023,18:06,60.8
7/9/2023,18:12,60.8
7/9/2023,18:18,60.4
7/9/2023,18:24,60.4
7/9/2023,18:30,60.3
7/9/2023,18:36,60.1
7/9/2023,18:42,59.9
7/9/2023,18:48,60.1
7/9/2023,18:54,60.3
7/9/2023,19:00,60.4
7/9/2023,19:06,60.4
7/9/2023,19:12,60.6
7/9/2023,19:18,60.4
7/9/2023,19:24,60.4
7/9/2023,19:30,60.3
7/9/2023,19:36,60.3
7/9/2023,19:42,60.3
7/9/2023,19:48,60.3
7/9/2023,19:54,60.3
7/9/2023,20:00,60.3
7/9/2023,20:06,60.3
7/9/2023,20:12,60.3
7/9/2023,20:18,60.3
7/9/2023,20:24,60.3
7/9/2023,20:30,60.3
7/9/2023,20:36,60.3
7/9/2023,20:42,60.3
7/9/2023,20:48,60.3
7/9/2023,20:54,60.3
7/9/2023,21:00,60.3
7/9/2023,21:06,60.3
7/9/2023,21:12,60.3
7/9/2023,21:18,60.1
7/9/2023,21:24,59.9
7/9/2023,21:30,59.7
7/9/2023,21:36,59.7
7/9/2023,21:42,59.4
7/9/2023,21:48,59.2
7/9/2023,21:54,59
7/9/2023,22:00,58.8
7/9/2023,22:06,58.8
7/9/2023,22:12,58.8
7/9/2023,22:18,58.8
7/9/2023,22:24,58.6
7/9/2023,22:30,58.8
7/9/2023,22:36,58.8
7/9/2023,22:42,59
7/9/2023,22:48,59
7/9/2023,22:54,59.2
7/9/2023,23:00,59
7/9/2023,23:06,59
7/9/2023,23:12,59
7/9/2023,23:18,59
7/9/2023,23:24,59.2
7/9/2023,23:30,59.2
7/9/2023,23:36,59.4
7/9/2023,23:42,59.5
7/9/2023,23:48,59.7
7/9/2023,23:54,59.7
7/10/2023,00:00,59.9
7/10/2023,00:06,59.9
7/10/2023,00:12,59.9
7/10/2023,00:18,60.1
7/10/2023,00:24,60.3
7/10/2023,00:30,61
7/10/2023,00:36,61.3
7/10/2023,00:42,61.7
7/10/2023,00:48,61.9
7/10/2023,00:54,61.9
7/10/2023,01:00,61.9
7/10/2023,01:06,62.1
7/10/2023,01:12,62.2
7/10/2023,01:18,62.4
7/10/2023,01:24,62.4
7/10/2023,01:30,62.6
7/10/2023,01:36,62.8
7/10/2023,01:42,63
7/10/2023,01:48,63
7/10/2023,01:54,63
7/10/2023,02:00,63.1
7/10/2023,02:06,63.3
7/10/2023,02:12,63.5
7/10/2023,02:18,63.5
7/10/2023,02:24,63.7
7/10/2023,02:30,63.9
7/10/2023,02:36,64
7/10/2023,02:42,64
7/10/2023,02:48,64.2
7/10/2023,02:54,64.4
7/10/2023,03:00,64
7/10/2023,03:06,64.2
7/10/2023,03:12,64
7/10/2023,03:18,64
7/10/2023,03:24,63.9
7/10/2023,03:30,64
7/10/2023,03:36,64.2
7/10/2023,03:42,64.4
7/10/2023,03:48,64.4
7/10/2023,03:54,64.4
7/10/2023,04:00,64.4
7/10/2023,04:06,64.4
7/10/2023,04:12,64.2
7/10/2023,04:18,64.2
7/10/2023,04:24,64.4
7/10/2023,04:30,64.4
7/10/2023,04:36,64.2
7/10/2023,04:42,64.2
7/10/2023,04:48,64.2
7/10/2023,04:54,64.2
7/10/2023,05:00,64.2
7/10/2023,05:06,64.2
7/10/2023,05:12,64
7/10/2023,05:18,64
7/10/2023,05:24,63.9
7/10/2023,05:30,63.7
7/10/2023,05:36,63.3
7/10/2023,05:42,63
7/10/2023,05:48,62.1
7/10/2023,05:54,61.3
7/10/2023,06:00,60.8
7/10/2023,06:06,60.4
7/10/2023,06:12,60.4
7/10/2023,06:18,60.4
7/10/2023,06:24,60.3
7/10/2023,06:30,59.9
7/10/2023,06:36,59.9
7/10/2023,06:42,59.9
7/10/2023,06:48,59.7
7/10/2023,06:54,59.7
7/10/2023,07:00,59.7
7/10/2023,07:06,59.7
7/10/2023,07:12,59.7
7/10/2023,07:18,59.7
7/10/2023,07:24,59.5
7/10/2023,07:30,59.7
7/10/2023,07:36,59.7
7/10/2023,07:42,59.9
7/10/2023,07:48,60.1
7/10/2023,07:54,60.1
7/10/2023,08:00,60.1
7/10/2023,08:06,60.1
7/10/2023,08:12,60.1
7/10/2023,08:18,60.1
7/10/2023,08:24,60.1
7/10/2023,08:30,60.1
7/10/2023,08:36,60.1
7/10/2023,08:42,60.1
7/10/2023,08:48,60.1
7/10/2023,08:54,60.1
7/10/2023,09:00,60.1
7/10/2023,09:06,60.1
7/10/2023,09:12,60.1
7/10/2023,09:18,60.1
7/10/2023,09:24,60.3
7/10/2023,09:30,60.1
7/10/2023,09:36,60.1
7/10/2023,09:42,59.9
7/10/2023,09:48,59.7
7/10/2023,09:54,59.4
7/10/2023,10:00,59.2
7/10/2023,10:06,59.2
7/10/2023,10:12,59.2
7/10/2023,10:18,59.4
7/10/2023,10:24,59.2
7/10/2023,10:30,59.2
7/10/2023,10:36,59
7/10/2023,10:42,58.8
7/10/2023,10:48,58.8
7/10/2023,10:54,58.8
7/10/2023,11:00,59
7/10/2023,11:06,59.2
7/10/2023,11:12,59.4
7/10/2023,11:18,59.2
7/10/2023,11:24,59.4
7/10/2023,11:30,59.4
7/10/2023,11:36,59.5
7/10/2023,11:42,59.7
7/10/2023,11:48,59.9
7/10/2023,11:54,59.9
7/10/2023,12:00,60.1
7/10/2023,12:06,60.3
7/10/2023,12:12,60.4
7/10/2023,12:18,60.4
7/10/2023,12:24,60.4
7/10/2023,12:30,60.6
7/10/2023,12:36,60.8
7/10/2023,12:42,61
7/10/2023,12:48,61.2
7/10/2023,12:54,61.5
7/10/2023,13:00,61.7
7/10/2023,13:06,61.9
7/10/2023,13:12,61.9
7/10/2023,13:18,62.2
7/10/2023,13:24,62.2
7/10/2023,13:30,62.8
7/10/2023,13:36,63
7/10/2023,13:42,63
7/10/2023,13:48,63.1
7/10/2023,13:54,63.1
7/10/2023,14:00,63.3
7/10/2023,14:06,63.3
7/10/2023,14:12,63.5
7/10/2023,14:18,63.7
7/10/2023,14:24,63.7
7/10/2023,14:30,63.9
7/10/2023,14:36,64
7/10/2023,14:42,64
7/10/2023,14:48,64.2
7/10/2023,14:54,64
7/10/2023,15:00,64
7/10/2023,15:06,64
7/10/2023,15:12,63.9
7/10/2023,15:18,64
7/10/2023,15:24,64
7/10/2023,15:30,64
7/10/2023,15:36,64
7/10/2023,15:42,64
7/10/2023,15:48,64
7/10/2023,15:54,64
7/10/2023,16:00,64
7/10/2023,16:06,64
7/10/2023,16:12,64
7/10/2023,16:18,64
7/10/2023,16:24,64
7/10/2023,16:30,64
7/10/2023,16:36,64
7/10/2023,16:42,64
7/10/2023,16:48,64
7/10/2023,16:54,64
7/10/2023,17:00,64
7/10/2023,17:06,63.9
7/10/2023,17:12,63.9
7/10/2023,17:18,63.9
7/10/2023,17:24,63.7
7/10/2023,17:30,63.7
7/10/2023,17:36,63.3
7/10/2023,17:42,63
7/10/2023,17:48,63.1
7/10/2023,17:54,63.1
7/10/2023,18:00,62.6
7/10/2023,18:06,62.4
7/10/2023,18:12,62.2
7/10/2023,18:18,62.2
7/10/2023,18:24,62.1
7/10/2023,18:30,61.7
7/10/2023,18:36,61.5
7/10/2023,18:42,61.3
7/10/2023,18:48,61.2
7/10/2023,18:54,61.3
7/10/2023,19:00,61.3
7/10/2023,19:06,61.3
7/10/2023,19:12,61.3
7/10/2023,19:18,61.2
7/10/2023,19:24,61.2
7/10/2023,19:30,61
7/10/2023,19:36,61
7/10/2023,19:42,60.8
7/10/2023,19:48,60.8
7/10/2023,19:54,60.6
7/10/2023,20:00,60.6
7/10/2023,20:06,60.8
7/10/2023,20:12,60.8
7/10/2023,20:18,60.8
7/10/2023,20:24,60.8
7/10/2023,20:30,60.6
7/10/2023,20:36,60.4
7/10/2023,20:42,60.4
7/10/2023,20:48,60.3
7/10/2023,20:54,60.1
7/10/2023,21:00,60.3
7/10/2023,21:06,60.4
7/10/2023,21:12,60.6
7/10/2023,21:18,60.6
7/10/2023,21:24,60.8
7/10/2023,21:30,60.8
7/10/2023,21:36,61
7/10/2023,21:42,61
7/10/2023,21:48,61
7/10/2023,21:54,60.8
7/10/2023,22:00,60.8
7/10/2023,22:06,60.6
7/10/2023,22:12,60.6
7/10/2023,22:18,60.4
7/10/2023,22:24,60.3
7/10/2023,22:30,60.3
7/10/2023,22:36,60.1
7/10/2023,22:42,60.1
7/10/2023,22:48,60.1
7/10/2023,22:54,59.9
7/10/2023,23:00,59.9
7/10/2023,23:06,59.9
7/10/2023,23:12,59.9
7/10/2023,23:18,59.9
7/10/2023,23:24,59.9
7/10/2023,23:30,59.9
7/10/2023,23:36,59.9
7/10/2023,23:42,60.1
7/10/2023,23:48,60.1
7/10/2023,23:54,60.1
7/11/2023,00:00,60.3
7/11/2023,00:06,60.3
7/11/2023,00:12,60.4
7/11/2023,00:18,60.3
7/11/2023,00:24,60.1
7/11/2023,00:30,60.1
7/11/2023,00:36,60.1
7/11/2023,00:42,60.3
7/11/2023,00:48,60.3
7/11/2023,00:54,60.4
7/11/2023,01:00,60.6
7/11/2023,01:06,60.8
7/11/2023,01:12,61.2
7/11/2023,01:18,61.5
7/11/2023,01:24,61.5
7/11/2023,01:30,61.7
7/11/2023,01:36,62.4
7/11/2023,01:42,62.6
7/11/2023,01:48,62.8
7/11/2023,01:54,62.6
7/11/2023,02:00,63
7/11/2023,02:06,63.1
7/11/2023,02:12,63.1
7/11/2023,02:18,63.3
7/11/2023,02:24,63.3
7/11/2023,02:30,63.3
7/11/2023,02:36,63.3
7/11/2023,02:42,63.5
7/11/2023,02:48,63.3
7/11/2023,02:54,63.3
